"prod","sottoarea","data","vendite"
1,38,"2016-05-25",3.57721328735352
1,38,"2016-05-26",3.32953238487244
1,38,"2016-05-23",3.97093152999878
1,38,"2016-05-24",3.26840806007385
2,38,"2016-05-20",1.3039128780365
2,38,"2016-05-21",1.62779259681702
2,38,"2016-05-22",0.924131274223328
2,38,"2016-05-23",0.772186994552612
2,38,"2016-05-24",1.00357127189636
2,38,"2016-05-25",1.25631713867188
2,38,"2016-05-26",1.17531442642212
2,38,"2016-05-27",0.935201525688171
2,38,"2016-05-28",0.335109412670135
2,38,"2016-05-29",0
1,38,"2016-05-29",0
1,38,"2016-05-27",3.091144323349
1,38,"2016-05-28",0.168370306491852
2,39,"2016-05-21",2.40636348724365
2,39,"2016-05-22",1.42617857456207
2,39,"2016-05-25",2.80193686485291
2,39,"2016-05-26",2.74242353439331
2,39,"2016-05-23",1.92832148075104
2,39,"2016-05-24",2.56238341331482
2,39,"2016-05-29",0.0808953940868378
1,39,"2016-05-29",0.236155062913895
2,39,"2016-05-27",2.4581356048584
2,39,"2016-05-28",1.11368107795715
2,39,"2016-05-20",2.82684636116028
1,39,"2016-05-20",3.9772617816925
1,39,"2016-05-21",0
1,39,"2016-05-22",0
1,39,"2016-05-23",5.96417760848999
1,39,"2016-05-24",5.74865770339966
1,39,"2016-05-25",6.11632633209229
1,39,"2016-05-26",5.87396812438965
1,39,"2016-05-27",5.51935005187988
1,39,"2016-05-28",1.19657635688782
2,40,"2016-05-20",4.0493540763855
1,40,"2016-05-20",5.59613656997681
1,40,"2016-05-21",0.824214696884155
1,40,"2016-05-22",0
1,40,"2016-05-23",7.68814945220947
1,40,"2016-05-24",7.3866400718689
1,40,"2016-05-25",7.76495742797852
1,40,"2016-05-26",7.54382419586182
1,40,"2016-05-27",7.07779836654663
1,40,"2016-05-28",2.09931802749634
1,40,"2016-05-29",0.497473061084747
2,40,"2016-05-21",2.68835997581482
2,40,"2016-05-22",1.22447037696838
2,40,"2016-05-23",3.28961086273193
2,40,"2016-05-24",3.76594138145447
2,40,"2016-05-25",4.02148389816284
2,40,"2016-05-26",3.88643860816956
2,40,"2016-05-27",3.61429595947266
2,40,"2016-05-28",1.74158680438995
2,40,"2016-05-29",0.202567249536514
1,41,"2016-05-20",3.65970492362976
1,41,"2016-05-21",0
1,41,"2016-05-22",0
1,41,"2016-05-23",5.48668622970581
1,41,"2016-05-24",5.03184175491333
1,41,"2016-05-25",5.37590742111206
1,41,"2016-05-26",5.27547788619995
1,41,"2016-05-27",5.16086387634277
1,41,"2016-05-28",1.24074232578278
1,41,"2016-05-29",0.281369805335999
2,41,"2016-05-21",1.15803742408752
2,41,"2016-05-22",0.308194577693939
2,41,"2016-05-23",2.20128917694092
2,41,"2016-05-20",2.21856927871704
2,41,"2016-05-25",2.59740424156189
2,41,"2016-05-26",2.67167997360229
2,41,"2016-05-27",2.59901404380798
2,41,"2016-05-24",2.3617205619812
2,41,"2016-05-29",0.0889402627944946
2,41,"2016-05-28",1.03815937042236
1,42,"2016-05-21",1.13061797618866
1,42,"2016-05-22",0
1,42,"2016-05-20",6.32280826568604
2,42,"2016-05-20",3.46883988380432
2,42,"2016-05-21",2.00832033157349
2,42,"2016-05-22",0.909015834331512
1,42,"2016-05-23",7.95419120788574
1,42,"2016-05-24",7.60684967041016
1,42,"2016-05-25",8.03867626190186
1,42,"2016-05-26",7.90480852127075
1,42,"2016-05-27",7.77569055557251
1,42,"2016-05-28",2.4046356678009
1,42,"2016-05-29",0.793446123600006
2,42,"2016-05-25",3.92054295539856
2,42,"2016-05-26",4.016761302948
2,42,"2016-05-23",3.30433893203735
2,42,"2016-05-24",3.66069006919861
2,42,"2016-05-29",0.722815036773682
2,42,"2016-05-27",3.80100131034851
2,42,"2016-05-28",1.90670251846313
1,43,"2016-05-21",0.419580549001694
1,43,"2016-05-22",0
1,43,"2016-05-23",9.61898994445801
1,43,"2016-05-20",7.94448518753052
1,43,"2016-05-25",10.2680883407593
1,43,"2016-05-26",10.0670976638794
1,43,"2016-05-27",9.75864696502686
1,43,"2016-05-24",10.0748739242554
2,43,"2016-05-20",5.16575288772583
2,43,"2016-05-21",3.14817571640015
2,43,"2016-05-22",1.64238345623016
2,43,"2016-05-23",4.83611011505127
2,43,"2016-05-24",5.71826410293579
2,43,"2016-05-25",5.9529881477356
2,43,"2016-05-26",6.03187084197998
2,43,"2016-05-27",5.82653045654297
1,43,"2016-05-28",2.00757145881653
1,43,"2016-05-29",0.662670195102692
2,43,"2016-05-29",1.05729675292969
2,43,"2016-05-28",2.68570494651794
1,44,"2016-05-21",0
1,44,"2016-05-22",0
1,44,"2016-05-20",2.88541030883789
1,44,"2016-05-25",5.06267023086548
1,44,"2016-05-26",4.8234920501709
1,44,"2016-05-23",5.15034866333008
1,44,"2016-05-24",4.88634920120239
1,44,"2016-05-29",0
2,44,"2016-05-21",1.74189949035645
1,44,"2016-05-27",4.51129198074341
1,44,"2016-05-28",0.334561944007874
2,44,"2016-05-20",1.87462592124939
2,44,"2016-05-25",2.51711916923523
2,44,"2016-05-22",0.811764001846313
2,44,"2016-05-23",1.97035253047943
2,44,"2016-05-24",2.32834935188293
2,44,"2016-05-29",0.174504101276398
2,44,"2016-05-26",2.55781388282776
2,44,"2016-05-27",2.32449960708618
2,44,"2016-05-28",1.23964500427246
1,45,"2016-05-21",0
1,45,"2016-05-22",0
1,45,"2016-05-23",5.05254697799683
1,45,"2016-05-20",3.21451878547668
1,45,"2016-05-25",5.12676382064819
1,45,"2016-05-26",4.94967079162598
1,45,"2016-05-27",4.65667295455933
1,45,"2016-05-24",4.90799283981323
2,45,"2016-05-20",1.63986527919769
2,45,"2016-05-21",0.796386241912842
2,45,"2016-05-22",0
2,45,"2016-05-23",2.1077139377594
2,45,"2016-05-24",1.89776694774628
2,45,"2016-05-25",2.1493399143219
2,45,"2016-05-26",2.14131379127502
2,45,"2016-05-27",1.95142495632172
1,45,"2016-05-28",0.449346601963043
1,45,"2016-05-29",0
2,45,"2016-05-29",0
2,45,"2016-05-28",0.598143517971039
1,46,"2016-05-21",0
1,46,"2016-05-22",0
1,46,"2016-05-20",5.39405059814453
1,46,"2016-05-25",7.32673835754395
1,46,"2016-05-26",7.16212511062622
1,46,"2016-05-23",7.16857767105103
1,46,"2016-05-24",7.12548017501831
1,46,"2016-05-29",0
2,46,"2016-05-21",1.28217005729675
1,46,"2016-05-27",6.85299301147461
1,46,"2016-05-28",1.07590460777283
2,46,"2016-05-20",2.47553777694702
2,46,"2016-05-25",3.00545144081116
2,46,"2016-05-22",0
2,46,"2016-05-23",2.91238451004028
2,46,"2016-05-24",2.7626793384552
2,46,"2016-05-29",0
2,46,"2016-05-26",3.00990438461304
2,46,"2016-05-27",2.80388164520264
2,46,"2016-05-28",1.10071277618408
1,47,"2016-05-20",2.26412916183472
2,47,"2016-05-20",0.84183144569397
1,47,"2016-05-21",0
1,47,"2016-05-22",0
1,47,"2016-05-23",4.20696640014648
1,47,"2016-05-24",3.96973776817322
1,47,"2016-05-25",4.14844083786011
1,47,"2016-05-26",3.94842171669006
1,47,"2016-05-27",3.61717343330383
1,47,"2016-05-28",0.396410018205643
1,47,"2016-05-29",0
2,47,"2016-05-21",0.549568355083466
2,47,"2016-05-22",0
2,47,"2016-05-23",1.13343071937561
2,47,"2016-05-24",1.23213577270508
2,47,"2016-05-25",1.44401597976685
2,47,"2016-05-26",1.33656740188599
2,47,"2016-05-27",1.11327934265137
2,47,"2016-05-28",0.339081287384033
2,47,"2016-05-29",0
1,48,"2016-05-21",0
1,48,"2016-05-22",0
1,48,"2016-05-23",2.24315643310547
1,48,"2016-05-20",0.215108036994934
2,48,"2016-05-20",0.0152046084403992
2,48,"2016-05-21",0.0567076206207275
2,48,"2016-05-22",0
2,48,"2016-05-23",0.453232079744339
2,48,"2016-05-24",0.395510524511337
2,48,"2016-05-25",0.607390105724335
2,48,"2016-05-26",0.50138521194458
2,48,"2016-05-27",0.286652475595474
2,48,"2016-05-28",0
2,48,"2016-05-29",0
1,48,"2016-05-28",0
1,48,"2016-05-29",0
1,48,"2016-05-25",2.07047271728516
1,48,"2016-05-26",1.8718968629837
1,48,"2016-05-27",1.5681529045105
1,48,"2016-05-24",1.89177060127258
2,49,"2016-05-22",0
2,49,"2016-05-23",0.453642547130585
2,49,"2016-05-24",0.526481449604034
2,49,"2016-05-25",0.744316101074219
2,49,"2016-05-26",0.6318279504776
2,49,"2016-05-27",0.410722672939301
2,49,"2016-05-28",0
2,49,"2016-05-20",0.139456033706665
2,49,"2016-05-21",0.160560429096222
1,49,"2016-05-20",0.924413502216339
1,49,"2016-05-21",0
1,49,"2016-05-22",0
1,49,"2016-05-23",2.88349056243896
1,49,"2016-05-24",2.62039589881897
1,49,"2016-05-25",2.80505347251892
1,49,"2016-05-26",2.59999465942383
1,49,"2016-05-27",2.28904628753662
1,49,"2016-05-28",0.0311842560768127
1,49,"2016-05-29",0
2,49,"2016-05-29",0
1,50,"2016-05-20",7.13903522491455
1,50,"2016-05-21",0.273478448390961
1,50,"2016-05-22",0
1,50,"2016-05-23",9.11305522918701
1,50,"2016-05-24",8.99431896209717
2,50,"2016-05-20",5.47247362136841
2,50,"2016-05-21",3.11236238479614
2,50,"2016-05-22",1.973188996315
2,50,"2016-05-23",4.35237741470337
2,50,"2016-05-24",4.80641889572144
1,50,"2016-05-25",9.32417869567871
1,50,"2016-05-26",9.09739398956299
1,50,"2016-05-27",8.78523731231689
1,50,"2016-05-28",1.78933107852936
1,50,"2016-05-29",0.571420133113861
2,50,"2016-05-25",5.1694540977478
2,50,"2016-05-26",5.12240266799927
2,50,"2016-05-27",4.89280366897583
2,50,"2016-05-28",2.32916355133057
2,50,"2016-05-29",1.09033727645874
2,52,"2016-05-21",1.23544239997864
2,52,"2016-05-22",0.388777047395706
2,52,"2016-05-23",2.28816080093384
2,52,"2016-05-24",2.6921181678772
2,52,"2016-05-25",2.91180729866028
2,52,"2016-05-26",2.83882355690002
2,52,"2016-05-27",2.54886031150818
2,52,"2016-05-28",0.955475032329559
2,52,"2016-05-20",2.44496822357178
1,52,"2016-05-20",3.91214656829834
1,52,"2016-05-21",0
1,52,"2016-05-22",0
1,52,"2016-05-23",5.87710237503052
1,52,"2016-05-24",5.71030473709106
1,52,"2016-05-25",5.90028619766235
1,52,"2016-05-26",5.74488830566406
1,52,"2016-05-27",5.3695821762085
1,52,"2016-05-28",0.877066969871521
1,52,"2016-05-29",0
2,52,"2016-05-29",0
1,53,"2016-05-21",0
1,53,"2016-05-22",0
1,53,"2016-05-23",5.81793069839478
1,53,"2016-05-20",3.99025750160217
1,53,"2016-05-25",5.78509998321533
1,53,"2016-05-26",5.73257780075073
1,53,"2016-05-27",5.36880016326904
1,53,"2016-05-24",5.7260160446167
1,53,"2016-05-29",0.041772723197937
2,53,"2016-05-21",1.56939053535461
2,53,"2016-05-22",0.60789680480957
1,53,"2016-05-28",0.88331139087677
2,53,"2016-05-20",2.62251496315002
2,53,"2016-05-25",2.91764450073242
2,53,"2016-05-26",2.97151494026184
2,53,"2016-05-23",2.33910846710205
2,53,"2016-05-24",2.84000086784363
2,53,"2016-05-29",0.189931035041809
2,53,"2016-05-27",2.68507432937622
2,53,"2016-05-28",1.25494146347046
1,54,"2016-05-21",0
1,54,"2016-05-22",0
1,54,"2016-05-20",2.23732447624207
1,54,"2016-05-25",4.39111661911011
1,54,"2016-05-26",4.16504287719727
1,54,"2016-05-23",4.35351181030273
1,54,"2016-05-24",4.02415990829468
2,54,"2016-05-20",1.29801988601685
2,54,"2016-05-21",0.761557698249817
2,54,"2016-05-22",0
2,54,"2016-05-23",1.41621959209442
2,54,"2016-05-24",1.53332340717316
2,54,"2016-05-25",1.89484834671021
2,54,"2016-05-26",1.75217747688293
1,54,"2016-05-27",3.76673817634583
1,54,"2016-05-28",0.627838611602783
1,54,"2016-05-29",0
2,54,"2016-05-29",0
2,54,"2016-05-27",1.48602747917175
2,54,"2016-05-28",0.514205396175385
1,55,"2016-05-21",0.192939609289169
1,55,"2016-05-20",4.38173198699951
1,55,"2016-05-25",6.7030143737793
1,55,"2016-05-22",0
1,55,"2016-05-23",6.49989032745361
1,55,"2016-05-24",6.1960654258728
1,55,"2016-05-29",0.21952873468399
1,55,"2016-05-26",6.39282941818237
1,55,"2016-05-27",5.91683673858643
1,55,"2016-05-28",1.50381600856781
2,55,"2016-05-20",2.36385488510132
2,55,"2016-05-21",1.42382383346558
2,55,"2016-05-22",0.379298090934753
2,55,"2016-05-23",2.50708794593811
2,55,"2016-05-24",2.61714386940002
2,55,"2016-05-25",3.18388080596924
2,55,"2016-05-26",2.97828245162964
2,55,"2016-05-27",2.78778672218323
2,55,"2016-05-28",1.27872776985168
2,55,"2016-05-29",0.0437244772911072
2,56,"2016-05-20",0
2,56,"2016-05-21",0
2,56,"2016-05-22",0
2,56,"2016-05-23",0
2,56,"2016-05-24",0
2,56,"2016-05-25",0.173036515712738
2,56,"2016-05-26",0.0469352006912231
2,56,"2016-05-27",0
2,56,"2016-05-28",0
2,56,"2016-05-29",0
1,56,"2016-05-29",0
1,56,"2016-05-21",0
1,56,"2016-05-22",0
1,56,"2016-05-23",0.346834242343903
1,56,"2016-05-20",0
1,56,"2016-05-25",0.51437371969223
1,56,"2016-05-26",0.325937628746033
1,56,"2016-05-27",0
1,56,"2016-05-24",0.0108435750007629
1,56,"2016-05-28",0
2,57,"2016-05-21",2.41750812530518
2,57,"2016-05-22",1.49510502815247
2,57,"2016-05-23",4.24794960021973
2,57,"2016-05-20",4.58906412124634
1,57,"2016-05-20",7.39407348632812
1,57,"2016-05-21",1.08353352546692
1,57,"2016-05-22",0
1,57,"2016-05-23",9.14912986755371
1,57,"2016-05-24",9.20696830749512
1,57,"2016-05-25",9.8867244720459
1,57,"2016-05-26",9.65014934539795
1,57,"2016-05-27",8.94056606292725
1,57,"2016-05-28",2.43629002571106
1,57,"2016-05-29",1.20099461078644
2,57,"2016-05-25",5.56999063491821
2,57,"2016-05-26",5.44337892532349
2,57,"2016-05-27",5.02295875549316
2,57,"2016-05-24",4.83044910430908
2,57,"2016-05-29",1.29428148269653
2,57,"2016-05-28",2.31286573410034
1,58,"2016-05-21",0.346056073904037
1,58,"2016-05-22",0
1,58,"2016-05-20",5.24193096160889
1,58,"2016-05-25",7.62864351272583
1,58,"2016-05-26",7.37136936187744
1,58,"2016-05-23",7.45367288589478
1,58,"2016-05-24",7.14229488372803
2,58,"2016-05-20",3.33180856704712
2,58,"2016-05-21",1.82853424549103
2,58,"2016-05-22",0.918223023414612
2,58,"2016-05-23",3.36724805831909
2,58,"2016-05-24",3.67995595932007
2,58,"2016-05-25",4.1295280456543
2,58,"2016-05-26",3.96245360374451
1,58,"2016-05-27",6.91351747512817
1,58,"2016-05-28",1.76912808418274
1,58,"2016-05-29",0.572167277336121
2,58,"2016-05-29",0.569078147411346
2,58,"2016-05-27",3.78209209442139
2,58,"2016-05-28",1.61377847194672
1,59,"2016-05-21",0
1,59,"2016-05-20",0.925423264503479
1,59,"2016-05-25",3.33176589012146
1,59,"2016-05-22",0
1,59,"2016-05-23",3.10987544059753
1,59,"2016-05-24",2.84541583061218
1,59,"2016-05-29",0
1,59,"2016-05-26",3.15425586700439
1,59,"2016-05-27",2.69640302658081
1,59,"2016-05-28",0.313912808895111
2,59,"2016-05-20",0.508482754230499
2,59,"2016-05-21",0.465780079364777
2,59,"2016-05-22",0
2,59,"2016-05-23",0.487829953432083
2,59,"2016-05-24",0.847455024719238
2,59,"2016-05-25",1.28053855895996
2,59,"2016-05-26",1.16126489639282
2,59,"2016-05-27",0.980903744697571
2,59,"2016-05-28",0.273138999938965
2,59,"2016-05-29",0
2,60,"2016-05-20",5.62649917602539
2,60,"2016-05-21",3.13827562332153
2,60,"2016-05-22",1.73237836360931
2,60,"2016-05-23",5.35191679000854
2,60,"2016-05-24",5.77806901931763
2,60,"2016-05-25",6.28362989425659
2,60,"2016-05-26",6.24539279937744
2,60,"2016-05-27",6.09514093399048
2,60,"2016-05-28",3.11897945404053
2,60,"2016-05-29",1.40837502479553
1,60,"2016-05-29",1.53729677200317
1,60,"2016-05-21",1.97500669956207
1,60,"2016-05-22",0.171960264444351
1,60,"2016-05-23",11.628116607666
1,60,"2016-05-20",9.4772834777832
1,60,"2016-05-25",11.9994678497314
1,60,"2016-05-26",11.67223072052
1,60,"2016-05-27",11.2444887161255
1,60,"2016-05-24",11.4517869949341
1,60,"2016-05-28",3.67258358001709
2,61,"2016-05-21",3.10107088088989
2,61,"2016-05-22",1.18302035331726
2,61,"2016-05-23",5.21036195755005
2,61,"2016-05-20",5.11585569381714
1,61,"2016-05-20",9.661057472229
1,61,"2016-05-21",1.50301504135132
1,61,"2016-05-22",0
1,61,"2016-05-23",11.6513948440552
1,61,"2016-05-24",11.4217777252197
1,61,"2016-05-25",11.8799028396606
1,61,"2016-05-26",11.685378074646
1,61,"2016-05-27",11.094407081604
1,61,"2016-05-28",2.8893027305603
1,61,"2016-05-29",0.850732207298279
2,61,"2016-05-25",5.79871988296509
2,61,"2016-05-26",5.732666015625
2,61,"2016-05-27",5.43085908889771
2,61,"2016-05-24",5.37390327453613
2,61,"2016-05-29",0.82180118560791
2,61,"2016-05-28",2.86987566947937
1,62,"2016-05-21",0.379024505615234
1,62,"2016-05-22",0
1,62,"2016-05-20",5.47894287109375
1,62,"2016-05-25",7.50733423233032
1,62,"2016-05-26",7.31280994415283
1,62,"2016-05-23",7.46190977096558
1,62,"2016-05-24",7.28523683547974
2,62,"2016-05-20",2.75632119178772
2,62,"2016-05-21",1.81692290306091
2,62,"2016-05-22",0.54385894536972
2,62,"2016-05-23",2.93953061103821
2,62,"2016-05-24",3.01366853713989
2,62,"2016-05-25",3.20246028900146
2,62,"2016-05-26",3.13640642166138
1,62,"2016-05-27",6.8325719833374
1,62,"2016-05-28",1.72758197784424
1,62,"2016-05-29",0.400898665189743
2,62,"2016-05-29",0.215825349092484
2,62,"2016-05-27",3.06750392913818
2,62,"2016-05-28",1.62389624118805
1,63,"2016-05-21",0
1,63,"2016-05-20",1.57621872425079
1,63,"2016-05-25",3.55833649635315
1,63,"2016-05-22",0
1,63,"2016-05-23",3.52839827537537
1,63,"2016-05-24",3.32585978507996
1,63,"2016-05-29",0
1,63,"2016-05-26",3.36381220817566
1,63,"2016-05-27",3.00574541091919
1,63,"2016-05-28",0.238150328397751
2,63,"2016-05-20",0.845415353775024
2,63,"2016-05-21",0.601209461688995
2,63,"2016-05-22",0
2,63,"2016-05-23",1.09301614761353
2,63,"2016-05-24",1.16760659217834
2,63,"2016-05-25",1.33770990371704
2,63,"2016-05-26",1.23575639724731
2,63,"2016-05-27",1.1565967798233
2,63,"2016-05-28",0.408182710409164
2,63,"2016-05-29",0
1,64,"2016-05-21",0.591196656227112
1,64,"2016-05-22",0
1,64,"2016-05-23",7.6773419380188
1,64,"2016-05-20",5.69438791275024
1,64,"2016-05-25",7.88529634475708
1,64,"2016-05-26",7.58465099334717
1,64,"2016-05-27",7.19509792327881
1,64,"2016-05-24",7.46683025360107
1,64,"2016-05-29",0.297374367713928
2,64,"2016-05-21",1.93352234363556
2,64,"2016-05-22",0.775197625160217
1,64,"2016-05-28",1.97831630706787
2,64,"2016-05-20",3.41346645355225
2,64,"2016-05-25",4.00520372390747
2,64,"2016-05-26",3.827073097229
2,64,"2016-05-23",3.42581868171692
2,64,"2016-05-24",3.62885546684265
2,64,"2016-05-29",0.411165714263916
2,64,"2016-05-27",3.71501088142395
2,64,"2016-05-28",1.70316076278687
1,65,"2016-05-21",0
1,65,"2016-05-20",0
2,65,"2016-05-20",0
2,65,"2016-05-21",0
2,65,"2016-05-22",0
2,65,"2016-05-23",0.210223168134689
2,65,"2016-05-24",0.155285358428955
2,65,"2016-05-25",0.531633377075195
2,65,"2016-05-26",0.353502094745636
2,65,"2016-05-27",0.278043121099472
2,65,"2016-05-28",0
2,65,"2016-05-29",0
1,65,"2016-05-29",0
1,65,"2016-05-25",1.55515897274017
1,65,"2016-05-22",0
1,65,"2016-05-23",1.46699404716492
1,65,"2016-05-24",1.1366925239563
1,65,"2016-05-26",1.25451302528381
1,65,"2016-05-27",0.901563227176666
1,65,"2016-05-28",0
1,66,"2016-05-20",2.67369389533997
2,66,"2016-05-20",1.52258193492889
2,66,"2016-05-21",0.885931611061096
2,66,"2016-05-22",0.0765373110771179
2,66,"2016-05-23",1.49614524841309
2,66,"2016-05-24",1.72482573986053
2,66,"2016-05-25",1.93774390220642
2,66,"2016-05-26",1.88598966598511
2,66,"2016-05-27",1.87400841712952
2,66,"2016-05-28",0.654555082321167
2,66,"2016-05-29",0
1,66,"2016-05-29",0
1,66,"2016-05-21",0
1,66,"2016-05-22",0
1,66,"2016-05-23",4.932053565979
1,66,"2016-05-24",4.45249891281128
1,66,"2016-05-25",4.69909954071045
1,66,"2016-05-26",4.471519947052
1,66,"2016-05-27",4.15627670288086
1,66,"2016-05-28",0.293843567371368
2,67,"2016-05-21",1.18331718444824
2,67,"2016-05-22",0.194818586111069
2,67,"2016-05-23",2.49191999435425
2,67,"2016-05-24",2.40063071250916
2,67,"2016-05-20",2.16789102554321
1,67,"2016-05-20",4.1306586265564
1,67,"2016-05-21",0
1,67,"2016-05-22",0
1,67,"2016-05-23",6.27448511123657
1,67,"2016-05-24",5.88182306289673
1,67,"2016-05-25",6.12804698944092
1,67,"2016-05-26",5.92848300933838
1,67,"2016-05-27",5.61219549179077
1,67,"2016-05-28",1.12612998485565
1,67,"2016-05-29",0
2,67,"2016-05-25",2.61354970932007
2,67,"2016-05-26",2.53129959106445
2,67,"2016-05-27",2.51931762695312
2,67,"2016-05-28",0.951941132545471
2,67,"2016-05-29",0
1,68,"2016-05-21",0
1,68,"2016-05-20",2.09156727790833
1,68,"2016-05-25",3.9947292804718
1,68,"2016-05-22",0
1,68,"2016-05-23",4.1252965927124
1,68,"2016-05-24",3.56446838378906
2,68,"2016-05-20",1.09739065170288
2,68,"2016-05-21",0.905606806278229
2,68,"2016-05-22",0.0879900753498077
2,68,"2016-05-23",1.38800477981567
2,68,"2016-05-24",1.35055649280548
2,68,"2016-05-25",1.58770191669464
2,68,"2016-05-26",1.56480419635773
2,68,"2016-05-27",1.50584602355957
2,68,"2016-05-28",0.747076690196991
2,68,"2016-05-29",0
1,68,"2016-05-27",3.57251167297363
1,68,"2016-05-28",0.65828675031662
1,68,"2016-05-29",0
1,68,"2016-05-26",3.797123670578
2,69,"2016-05-23",1.65159595012665
2,69,"2016-05-25",1.85129308700562
2,69,"2016-05-26",1.79537308216095
2,69,"2016-05-27",1.73641502857208
2,69,"2016-05-24",1.64671051502228
2,69,"2016-05-29",0
1,69,"2016-05-27",3.69171857833862
1,69,"2016-05-28",0.725520372390747
2,69,"2016-05-28",0.922606825828552
2,69,"2016-05-20",1.32796025276184
2,69,"2016-05-21",1.08113741874695
2,69,"2016-05-22",0.254487663507462
1,69,"2016-05-20",2.21077394485474
1,69,"2016-05-21",0
1,69,"2016-05-22",0
1,69,"2016-05-23",4.24450397491455
1,69,"2016-05-24",3.7162389755249
1,69,"2016-05-25",4.11393642425537
1,69,"2016-05-26",3.91633033752441
1,69,"2016-05-29",0
2,70,"2016-05-21",0.247657835483551
2,70,"2016-05-25",0.989213526248932
2,70,"2016-05-22",0
2,70,"2016-05-23",0.796707630157471
2,70,"2016-05-24",0.812087893486023
2,70,"2016-05-20",0.464367598295212
1,70,"2016-05-20",2.54000425338745
1,70,"2016-05-21",0
1,70,"2016-05-22",0
1,70,"2016-05-23",4.80886459350586
1,70,"2016-05-24",4.48968410491943
1,70,"2016-05-25",4.6917839050293
1,70,"2016-05-26",4.44637775421143
1,70,"2016-05-27",4.01713752746582
1,70,"2016-05-28",0.386813014745712
1,70,"2016-05-29",0
2,70,"2016-05-29",0
2,70,"2016-05-26",0.836373805999756
2,70,"2016-05-27",0.811388075351715
2,70,"2016-05-28",0.0538658499717712
1,71,"2016-05-20",1.24795627593994
1,71,"2016-05-21",0
1,71,"2016-05-22",0
1,71,"2016-05-23",3.37722873687744
1,71,"2016-05-24",3.05804824829102
1,71,"2016-05-25",3.26014733314514
1,71,"2016-05-26",3.04716515541077
1,71,"2016-05-27",2.72509002685547
1,71,"2016-05-28",0
2,71,"2016-05-20",0.108273386955261
2,71,"2016-05-21",0.248300582170486
2,71,"2016-05-22",0
2,71,"2016-05-23",0.450847059488297
2,71,"2016-05-24",0.451672911643982
2,71,"2016-05-25",0.628798604011536
2,71,"2016-05-26",0.487373322248459
2,71,"2016-05-27",0.45529317855835
2,71,"2016-05-28",0.0545085072517395
1,71,"2016-05-29",0
2,71,"2016-05-29",0
1,72,"2016-05-21",0
1,72,"2016-05-22",0
1,72,"2016-05-23",2.93080568313599
1,72,"2016-05-20",0.808626770973206
1,72,"2016-05-25",2.81372404098511
1,72,"2016-05-26",2.60074210166931
1,72,"2016-05-27",2.28575992584229
1,72,"2016-05-24",2.61162495613098
1,72,"2016-05-29",0
2,72,"2016-05-21",0.00185868144035339
2,72,"2016-05-22",0
1,72,"2016-05-28",0
2,72,"2016-05-20",0
2,72,"2016-05-25",0.2348852455616
2,72,"2016-05-26",0.114474356174469
2,72,"2016-05-23",0.0547665655612946
2,72,"2016-05-24",0.0701467096805573
2,72,"2016-05-29",0
2,72,"2016-05-27",0.0894886553287506
2,72,"2016-05-28",0
1,73,"2016-05-21",0
1,73,"2016-05-20",2.55080699920654
2,73,"2016-05-20",1.10368824005127
2,73,"2016-05-21",0.917133927345276
2,73,"2016-05-22",0.237655073404312
2,73,"2016-05-23",1.34960508346558
2,73,"2016-05-24",1.42684400081635
2,73,"2016-05-25",1.69646811485291
2,73,"2016-05-26",1.58398008346558
2,73,"2016-05-27",1.45070767402649
2,73,"2016-05-28",0.723341703414917
2,73,"2016-05-29",0
1,73,"2016-05-29",0
1,73,"2016-05-25",4.65626287460327
1,73,"2016-05-22",0
1,73,"2016-05-23",4.62395477294922
1,73,"2016-05-24",4.35333347320557
1,73,"2016-05-26",4.45121049880981
1,73,"2016-05-27",4.02793979644775
1,73,"2016-05-28",0.710126399993896
2,74,"2016-05-21",2.16624355316162
2,74,"2016-05-25",3.19103145599365
2,74,"2016-05-22",0.945394277572632
2,74,"2016-05-23",2.1820182800293
2,74,"2016-05-24",2.90565490722656
2,74,"2016-05-20",2.48849582672119
1,74,"2016-05-20",4.47621059417725
1,74,"2016-05-21",0
1,74,"2016-05-22",0
1,74,"2016-05-23",6.60853576660156
1,74,"2016-05-24",6.47727298736572
1,74,"2016-05-25",6.80000686645508
1,74,"2016-05-26",6.56340265274048
1,74,"2016-05-27",6.13765621185303
1,74,"2016-05-28",1.12541961669922
1,74,"2016-05-29",0
2,74,"2016-05-29",0.302228063344955
2,74,"2016-05-26",3.15104579925537
2,74,"2016-05-27",3.00503492355347
2,74,"2016-05-28",1.66399097442627
1,75,"2016-05-20",3.43254375457764
1,75,"2016-05-21",0
1,75,"2016-05-22",0
1,75,"2016-05-23",5.49678373336792
1,75,"2016-05-24",5.17990684509277
1,75,"2016-05-25",5.47600984573364
1,75,"2016-05-26",5.27095127105713
1,75,"2016-05-27",4.90967273712158
1,75,"2016-05-28",0.699793636798859
2,75,"2016-05-20",2.01315999031067
2,75,"2016-05-21",1.12437391281128
2,75,"2016-05-22",0.223005324602127
2,75,"2016-05-23",2.17180919647217
2,75,"2016-05-24",2.28986620903015
2,75,"2016-05-25",2.54395270347595
2,75,"2016-05-26",2.43146467208862
2,75,"2016-05-27",2.36018037796021
2,75,"2016-05-28",0.930582106113434
1,75,"2016-05-29",0
2,75,"2016-05-29",0
1,76,"2016-05-21",0
1,76,"2016-05-22",0
1,76,"2016-05-23",8.07360649108887
1,76,"2016-05-20",5.72977352142334
