"sottoarea","prod","data","zona","area","vendite_random_forest_FAKE","sse_random_forest_FAKE","vendite_sarima_FAKE","sse_sarima_FAKE","vendite_xgboost_FAKE","sse_xgboost_FAKE","vendite"
116,1,"2016-05-28",19,52,0.828388922603088,0.445109240807332,0.828388922603088,0.334957301992716,0.828388922603088,0.334957301992716,0.828388922603088
116,1,"2016-05-29",19,52,0.454572815518416,0.445109240807332,0.454572815518416,0.334957301992716,0.454572815518416,0.334957301992716,0.454572815518416
116,2,"2016-05-20",19,52,1.39318280166257,0.131257883631183,1.39318280166257,0.308026285174624,1.39318280166257,0.308026285174624,1.39318280166257
116,2,"2016-05-21",19,52,0.872808490138238,0.131257883631183,0.872808490138238,0.308026285174624,0.872808490138238,0.308026285174624,0.872808490138238
116,2,"2016-05-22",19,52,0.55685884248745,0.131257883631183,0.55685884248745,0.308026285174624,0.55685884248745,0.308026285174624,0.55685884248745
116,2,"2016-05-23",19,52,0.780142079712275,0.131257883631183,0.780142079712275,0.308026285174624,0.780142079712275,0.308026285174624,0.780142079712275
116,2,"2016-05-24",19,52,1.19513241542729,0.131257883631183,1.19513241542729,0.308026285174624,1.19513241542729,0.308026285174624,1.19513241542729
116,2,"2016-05-25",19,52,1.57446583935155,0.131257883631183,1.57446583935155,0.308026285174624,1.57446583935155,0.308026285174624,1.57446583935155
116,2,"2016-05-26",19,52,1.38410667627705,0.131257883631183,1.38410667627705,0.308026285174624,1.38410667627705,0.308026285174624,1.38410667627705
116,2,"2016-05-27",19,52,1.26286230074521,0.131257883631183,1.26286230074521,0.308026285174624,1.26286230074521,0.308026285174624,1.26286230074521
116,2,"2016-05-28",19,52,0.74980154528952,0.131257883631183,0.74980154528952,0.308026285174624,0.74980154528952,0.308026285174624,0.74980154528952
116,2,"2016-05-29",19,52,0.247471468404674,0.131257883631183,0.247471468404674,0.308026285174624,0.247471468404674,0.308026285174624,0.247471468404674
117,1,"2016-05-20",19,52,1.09696765425788,0.00898856245481755,1.09696765425788,0.343974438332558,1.09696765425788,0.343974438332558,1.09696765425788
117,1,"2016-05-21",19,52,0.0872931664361121,0.00898856245481755,0.0872931664361121,0.343974438332558,0.0872931664361121,0.343974438332558,0.0872931664361121
117,1,"2016-05-22",19,52,0,0.00898856245481755,0,0.343974438332558,0,0.343974438332558,0
117,1,"2016-05-23",19,52,0.931743283772469,0.00898856245481755,0.931743283772469,0.343974438332558,0.931743283772469,0.343974438332558,0.931743283772469
117,1,"2016-05-24",19,52,1.04990086694169,0.00898856245481755,1.04990086694169,0.343974438332558,1.04990086694169,0.343974438332558,1.04990086694169
117,1,"2016-05-25",19,52,1.11872781106872,0.00898856245481755,1.11872781106872,0.343974438332558,1.11872781106872,0.343974438332558,1.11872781106872
117,1,"2016-05-26",19,52,1.06214295564333,0.00898856245481755,1.06214295564333,0.343974438332558,1.06214295564333,0.343974438332558,1.06214295564333
117,1,"2016-05-27",19,52,1.08901329929895,0.00898856245481755,1.08901329929895,0.343974438332558,1.08901329929895,0.343974438332558,1.08901329929895
117,1,"2016-05-28",19,52,0.104169450611637,0.00898856245481755,0.104169450611637,0.343974438332558,0.104169450611637,0.343974438332558,0.104169450611637
117,1,"2016-05-29",19,52,0.0741531343045221,0.00898856245481755,0.0741531343045221,0.343974438332558,0.0741531343045221,0.343974438332558,0.0741531343045221
117,2,"2016-05-20",19,52,0.239108211252543,0.187561843061467,0.239108211252543,0.541909463578977,0.239108211252543,0.541909463578977,0.239108211252543
117,2,"2016-05-21",19,52,0,0.187561843061467,0,0.541909463578977,0,0.541909463578977,0
117,2,"2016-05-22",19,52,0.177032709043828,0.187561843061467,0.177032709043828,0.541909463578977,0.177032709043828,0.541909463578977,0.177032709043828
117,2,"2016-05-23",19,52,0.822308993787776,0.187561843061467,0.822308993787776,0.541909463578977,0.822308993787776,0.541909463578977,0.822308993787776
117,2,"2016-05-24",19,52,0.0803167433363337,0.187561843061467,0.0803167433363337,0.541909463578977,0.0803167433363337,0.541909463578977,0.0803167433363337
117,2,"2016-05-25",19,52,0.210344026900852,0.187561843061467,0.210344026900852,0.541909463578977,0.210344026900852,0.541909463578977,0.210344026900852
117,2,"2016-05-26",19,52,0.147382459207712,0.187561843061467,0.147382459207712,0.541909463578977,0.147382459207712,0.541909463578977,0.147382459207712
117,2,"2016-05-27",19,52,0.408593781216955,0.187561843061467,0.408593781216955,0.541909463578977,0.408593781216955,0.541909463578977,0.408593781216955
117,2,"2016-05-28",19,52,0.809756635825325,0.187561843061467,0.809756635825325,0.541909463578977,0.809756635825325,0.541909463578977,0.809756635825325
117,2,"2016-05-29",19,52,0,0.187561843061467,0,0.541909463578977,0,0.541909463578977,0
118,1,"2016-05-20",19,52,3.95717802226455,0.997707529045983,3.95717802226455,0.697510777618112,3.95717802226455,0.697510777618112,3.95717802226455
118,1,"2016-05-21",19,52,1.21860039605141,0.997707529045983,1.21860039605141,0.697510777618112,1.21860039605141,0.697510777618112,1.21860039605141
118,1,"2016-05-22",19,52,0.405308968364529,0.997707529045983,0.405308968364529,0.697510777618112,0.405308968364529,0.697510777618112,0.405308968364529
118,1,"2016-05-23",19,52,4.62100123658225,0.997707529045983,4.62100123658225,0.697510777618112,4.62100123658225,0.697510777618112,4.62100123658225
118,1,"2016-05-24",19,52,4.43932677819217,0.997707529045983,4.43932677819217,0.697510777618112,4.43932677819217,0.697510777618112,4.43932677819217
118,1,"2016-05-25",19,52,4.47370527932654,0.997707529045983,4.47370527932654,0.697510777618112,4.47370527932654,0.697510777618112,4.47370527932654
118,1,"2016-05-26",19,52,5.13290763992034,0.997707529045983,5.13290763992034,0.697510777618112,5.13290763992034,0.697510777618112,5.13290763992034
118,1,"2016-05-27",19,52,4.6203710368524,0.997707529045983,4.6203710368524,0.697510777618112,4.6203710368524,0.697510777618112,4.6203710368524
118,1,"2016-05-28",19,52,1.01347290111185,0.997707529045983,1.01347290111185,0.697510777618112,1.01347290111185,0.697510777618112,1.01347290111185
118,1,"2016-05-29",19,52,0.535140188361712,0.997707529045983,0.535140188361712,0.697510777618112,0.535140188361712,0.697510777618112,0.535140188361712
118,2,"2016-05-20",19,52,1.84641753004725,0.503263299348039,1.84641753004725,0.846854075738012,1.84641753004725,0.846854075738012,1.84641753004725
118,2,"2016-05-21",19,52,0.374208529214823,0.503263299348039,0.374208529214823,0.846854075738012,0.374208529214823,0.846854075738012,0.374208529214823
118,2,"2016-05-22",19,52,0.912428004278766,0.503263299348039,0.912428004278766,0.846854075738012,0.912428004278766,0.846854075738012,0.912428004278766
118,2,"2016-05-23",19,52,0.377507609025214,0.503263299348039,0.377507609025214,0.846854075738012,0.377507609025214,0.846854075738012,0.377507609025214
118,2,"2016-05-24",19,52,1.59177374978983,0.503263299348039,1.59177374978983,0.846854075738012,1.59177374978983,0.846854075738012,1.59177374978983
118,2,"2016-05-25",19,52,2.00081057741304,0.503263299348039,2.00081057741304,0.846854075738012,2.00081057741304,0.846854075738012,2.00081057741304
118,2,"2016-05-26",19,52,1.19377427272279,0.503263299348039,1.19377427272279,0.846854075738012,1.19377427272279,0.846854075738012,1.19377427272279
118,2,"2016-05-27",19,52,1.74208391014472,0.503263299348039,1.74208391014472,0.846854075738012,1.74208391014472,0.846854075738012,1.74208391014472
118,2,"2016-05-28",19,52,0.680435623428344,0.503263299348039,0.680435623428344,0.846854075738012,0.680435623428344,0.846854075738012,0.680435623428344
118,2,"2016-05-29",19,52,0.0787315496782423,0.503263299348039,0.0787315496782423,0.846854075738012,0.0787315496782423,0.846854075738012,0.0787315496782423
119,1,"2016-05-20",19,53,0.832313017806103,0.0988267773640619,0.832313017806103,0.217984474944355,0.832313017806103,0.217984474944355,0.832313017806103
119,1,"2016-05-21",19,53,0.399933365480976,0.0988267773640619,0.399933365480976,0.217984474944355,0.399933365480976,0.217984474944355,0.399933365480976
119,1,"2016-05-22",19,53,0,0.0988267773640619,0,0.217984474944355,0,0.217984474944355,0
119,1,"2016-05-23",19,53,0.836497337624166,0.0988267773640619,0.836497337624166,0.217984474944355,0.836497337624166,0.217984474944355,0.836497337624166
119,1,"2016-05-24",19,53,1.04524372126069,0.0988267773640619,1.04524372126069,0.217984474944355,1.04524372126069,0.217984474944355,1.04524372126069
119,1,"2016-05-25",19,53,1.23347919146498,0.0988267773640619,1.23347919146498,0.217984474944355,1.23347919146498,0.217984474944355,1.23347919146498
119,1,"2016-05-26",19,53,1.06363854025475,0.0988267773640619,1.06363854025475,0.217984474944355,1.06363854025475,0.217984474944355,1.06363854025475
119,1,"2016-05-27",19,53,0.94464884338906,0.0988267773640619,0.94464884338906,0.217984474944355,0.94464884338906,0.217984474944355,0.94464884338906
119,1,"2016-05-28",19,53,0,0.0988267773640619,0,0.217984474944355,0,0.217984474944355,0
119,1,"2016-05-29",19,53,0.145271821704937,0.0988267773640619,0.145271821704937,0.217984474944355,0.145271821704937,0.217984474944355,0.145271821704937
119,2,"2016-05-20",19,53,0.144841434517757,0.109156299623705,0.144841434517757,0.0359288272332527,0.144841434517757,0.0359288272332527,0.144841434517757
119,2,"2016-05-21",19,53,0,0.109156299623705,0,0.0359288272332527,0,0.0359288272332527,0
119,2,"2016-05-22",19,53,0,0.109156299623705,0,0.0359288272332527,0,0.0359288272332527,0
119,2,"2016-05-23",19,53,0,0.109156299623705,0,0.0359288272332527,0,0.0359288272332527,0
119,2,"2016-05-24",19,53,0.149714890628068,0.109156299623705,0.149714890628068,0.0359288272332527,0.149714890628068,0.0359288272332527,0.149714890628068
119,2,"2016-05-25",19,53,0.062126933378728,0.109156299623705,0.062126933378728,0.0359288272332527,0.062126933378728,0.0359288272332527,0.062126933378728
119,2,"2016-05-26",19,53,0.201683030731957,0.109156299623705,0.201683030731957,0.0359288272332527,0.201683030731957,0.0359288272332527,0.201683030731957
119,2,"2016-05-27",19,53,0.0909726747999087,0.109156299623705,0.0909726747999087,0.0359288272332527,0.0909726747999087,0.0359288272332527,0.0909726747999087
119,2,"2016-05-28",19,53,0,0.109156299623705,0,0.0359288272332527,0,0.0359288272332527,0
119,2,"2016-05-29",19,53,0,0.109156299623705,0,0.0359288272332527,0,0.0359288272332527,0
12,1,"2016-05-20",22,68,2.56458763403418,1.42839422052549,2.56458763403418,1.40799663986169,2.56458763403418,1.40799663986169,2.56458763403418
12,1,"2016-05-21",22,68,0.881062840771794,1.42839422052549,0.881062840771794,1.40799663986169,0.881062840771794,1.40799663986169,0.881062840771794
12,1,"2016-05-22",22,68,0,1.42839422052549,0,1.40799663986169,0,1.40799663986169,0
12,1,"2016-05-23",22,68,4.25027944400194,1.42839422052549,4.25027944400194,1.40799663986169,4.25027944400194,1.40799663986169,4.25027944400194
12,1,"2016-05-24",22,68,3.28364522191296,1.42839422052549,3.28364522191296,1.40799663986169,3.28364522191296,1.40799663986169,3.28364522191296
12,1,"2016-05-25",22,68,3.78143090183911,1.42839422052549,3.78143090183911,1.40799663986169,3.78143090183911,1.40799663986169,3.78143090183911
12,1,"2016-05-26",22,68,4.35694536937902,1.42839422052549,4.35694536937902,1.40799663986169,4.35694536937902,1.40799663986169,4.35694536937902
12,1,"2016-05-27",22,68,3.4173101806453,1.42839422052549,3.4173101806453,1.40799663986169,3.4173101806453,1.40799663986169,3.4173101806453
12,1,"2016-05-28",22,68,0.48277383139491,1.42839422052549,0.48277383139491,1.40799663986169,0.48277383139491,1.40799663986169,0.48277383139491
12,1,"2016-05-29",22,68,0,1.42839422052549,0,1.40799663986169,0,1.40799663986169,0
12,2,"2016-05-20",22,68,1.73159258252003,0.309861435451484,1.73159258252003,0.15231814759171,1.73159258252003,0.15231814759171,1.73159258252003
12,2,"2016-05-21",22,68,1.01864744156484,0.309861435451484,1.01864744156484,0.15231814759171,1.01864744156484,0.15231814759171,1.01864744156484
12,2,"2016-05-22",22,68,0,0.309861435451484,0,0.15231814759171,0,0.15231814759171,0
12,2,"2016-05-23",22,68,0.654616821296744,0.309861435451484,0.654616821296744,0.15231814759171,0.654616821296744,0.15231814759171,0.654616821296744
12,2,"2016-05-24",22,68,1.85442466434548,0.309861435451484,1.85442466434548,0.15231814759171,1.85442466434548,0.15231814759171,1.85442466434548
12,2,"2016-05-25",22,68,1.77227921134373,0.309861435451484,1.77227921134373,0.15231814759171,1.77227921134373,0.15231814759171,1.77227921134373
12,2,"2016-05-26",22,68,1.86584743980662,0.309861435451484,1.86584743980662,0.15231814759171,1.86584743980662,0.15231814759171,1.86584743980662
12,2,"2016-05-27",22,68,2.07186107550152,0.309861435451484,2.07186107550152,0.15231814759171,2.07186107550152,0.15231814759171,2.07186107550152
12,2,"2016-05-28",22,68,0.650764498916916,0.309861435451484,0.650764498916916,0.15231814759171,0.650764498916916,0.15231814759171,0.650764498916916
12,2,"2016-05-29",22,68,0.190897794823019,0.309861435451484,0.190897794823019,0.15231814759171,0.190897794823019,0.15231814759171,0.190897794823019
120,1,"2016-05-20",19,53,6.8680960084272,5.38610022244355,6.8680960084272,5.19969411635077,6.8680960084272,5.19969411635077,6.8680960084272
120,1,"2016-05-21",19,53,1.99424970971345,5.38610022244355,1.99424970971345,5.19969411635077,1.99424970971345,5.19969411635077,1.99424970971345
120,1,"2016-05-22",19,53,0.0201951164554764,5.38610022244355,0.0201951164554764,5.19969411635077,0.0201951164554764,5.19969411635077,0.0201951164554764
120,1,"2016-05-23",19,53,10.8844576578204,5.38610022244355,10.8844576578204,5.19969411635077,10.8844576578204,5.19969411635077,10.8844576578204
120,1,"2016-05-24",19,53,8.70520465716243,5.38610022244355,8.70520465716243,5.19969411635077,8.70520465716243,5.19969411635077,8.70520465716243
120,1,"2016-05-25",19,53,9.30364922767993,5.38610022244355,9.30364922767993,5.19969411635077,9.30364922767993,5.19969411635077,9.30364922767993
120,1,"2016-05-26",19,53,10.5797248664087,5.38610022244355,10.5797248664087,5.19969411635077,10.5797248664087,5.19969411635077,10.5797248664087
120,1,"2016-05-27",19,53,8.62986721432105,5.38610022244355,8.62986721432105,5.19969411635077,8.62986721432105,5.19969411635077,8.62986721432105
120,1,"2016-05-28",19,53,1.93500374514966,5.38610022244355,1.93500374514966,5.19969411635077,1.93500374514966,5.19969411635077,1.93500374514966
120,1,"2016-05-29",19,53,0,5.38610022244355,0,5.19969411635077,0,5.19969411635077,0
120,2,"2016-05-20",19,53,4.71920007885119,1.49476389951858,4.71920007885119,1.77210657502684,4.71920007885119,1.77210657502684,4.71920007885119
120,2,"2016-05-21",19,53,2.61455666264143,1.49476389951858,2.61455666264143,1.77210657502684,2.61455666264143,1.77210657502684,2.61455666264143
120,2,"2016-05-22",19,53,1.79361839375523,1.49476389951858,1.79361839375523,1.77210657502684,1.79361839375523,1.77210657502684,1.79361839375523
120,2,"2016-05-23",19,53,1.50222736158916,1.49476389951858,1.50222736158916,1.77210657502684,1.50222736158916,1.77210657502684,1.50222736158916
120,2,"2016-05-24",19,53,4.3272351363494,1.49476389951858,4.3272351363494,1.77210657502684,4.3272351363494,1.77210657502684,4.3272351363494
120,2,"2016-05-25",19,53,4.81378903590483,1.49476389951858,4.81378903590483,1.77210657502684,4.81378903590483,1.77210657502684,4.81378903590483
120,2,"2016-05-26",19,53,3.92586441432416,1.49476389951858,3.92586441432416,1.77210657502684,3.92586441432416,1.77210657502684,3.92586441432416
120,2,"2016-05-27",19,53,5.3534727906608,1.49476389951858,5.3534727906608,1.77210657502684,5.3534727906608,1.77210657502684,5.3534727906608
120,2,"2016-05-28",19,53,3.04341247325731,1.49476389951858,3.04341247325731,1.77210657502684,3.04341247325731,1.77210657502684,3.04341247325731
120,2,"2016-05-29",19,53,1.24613466082259,1.49476389951858,1.24613466082259,1.77210657502684,1.24613466082259,1.77210657502684,1.24613466082259
121,1,"2016-05-20",21,59,9.17081842532772,3.79580358915551,9.17081842532772,2.73608099997572,9.17081842532772,2.73608099997572,9.17081842532772
121,1,"2016-05-21",21,59,1.9584737470759,3.79580358915551,1.9584737470759,2.73608099997572,1.9584737470759,2.73608099997572,1.9584737470759
121,1,"2016-05-22",21,59,0.210649919471702,3.79580358915551,0.210649919471702,2.73608099997572,0.210649919471702,2.73608099997572,0.210649919471702
121,1,"2016-05-23",21,59,7.47023674368266,3.79580358915551,7.47023674368266,2.73608099997572,7.47023674368266,2.73608099997572,7.47023674368266
121,1,"2016-05-24",21,59,8.79403283004944,3.79580358915551,8.79403283004944,2.73608099997572,8.79403283004944,2.73608099997572,8.79403283004944
121,1,"2016-05-25",21,59,8.77594991192633,3.79580358915551,8.77594991192633,2.73608099997572,8.77594991192633,2.73608099997572,8.77594991192633
121,1,"2016-05-26",21,59,7.7872144716652,3.79580358915551,7.7872144716652,2.73608099997572,7.7872144716652,2.73608099997572,7.7872144716652
121,1,"2016-05-27",21,59,8.82705600517866,3.79580358915551,8.82705600517866,2.73608099997572,8.82705600517866,2.73608099997572,8.82705600517866
121,1,"2016-05-28",21,59,0.278437315696605,3.79580358915551,0.278437315696605,2.73608099997572,0.278437315696605,2.73608099997572,0.278437315696605
121,1,"2016-05-29",21,59,0,3.79580358915551,0,2.73608099997572,0,2.73608099997572,0
121,2,"2016-05-20",21,59,7.08448646302743,4.04934100723506,7.08448646302743,3.4196583884389,7.08448646302743,3.4196583884389,7.08448646302743
121,2,"2016-05-21",21,59,4.31821045900394,4.04934100723506,4.31821045900394,3.4196583884389,4.31821045900394,3.4196583884389,4.31821045900394
121,2,"2016-05-22",21,59,0.893750160119383,4.04934100723506,0.893750160119383,3.4196583884389,0.893750160119383,3.4196583884389,0.893750160119383
121,2,"2016-05-23",21,59,3.05652613014929,4.04934100723506,3.05652613014929,3.4196583884389,3.05652613014929,3.4196583884389,3.05652613014929
121,2,"2016-05-24",21,59,5.98250951995367,4.04934100723506,5.98250951995367,3.4196583884389,5.98250951995367,3.4196583884389,5.98250951995367
121,2,"2016-05-25",21,59,5.23213681569456,4.04934100723506,5.23213681569456,3.4196583884389,5.23213681569456,3.4196583884389,5.23213681569456
121,2,"2016-05-26",21,59,6.5854105066365,4.04934100723506,6.5854105066365,3.4196583884389,6.5854105066365,3.4196583884389,6.5854105066365
121,2,"2016-05-27",21,59,6.37031055594343,4.04934100723506,6.37031055594343,3.4196583884389,6.37031055594343,3.4196583884389,6.37031055594343
121,2,"2016-05-28",21,59,3.85382639350872,4.04934100723506,3.85382639350872,3.4196583884389,3.85382639350872,3.4196583884389,3.85382639350872
121,2,"2016-05-29",21,59,1.41495798485646,4.04934100723506,1.41495798485646,3.4196583884389,1.41495798485646,3.4196583884389,1.41495798485646
122,1,"2016-05-20",21,59,3.72795314122918,1.02410628092828,3.72795314122918,0.607781087833517,3.72795314122918,0.607781087833517,3.72795314122918
122,1,"2016-05-21",21,59,0.575025361246439,1.02410628092828,0.575025361246439,0.607781087833517,0.575025361246439,0.607781087833517,0.575025361246439
122,1,"2016-05-22",21,59,0.53558435324064,1.02410628092828,0.53558435324064,0.607781087833517,0.53558435324064,0.607781087833517,0.53558435324064
122,1,"2016-05-23",21,59,3.29778028660852,1.02410628092828,3.29778028660852,0.607781087833517,3.29778028660852,0.607781087833517,3.29778028660852
122,1,"2016-05-24",21,59,4.14733259973662,1.02410628092828,4.14733259973662,0.607781087833517,4.14733259973662,0.607781087833517,4.14733259973662
122,1,"2016-05-25",21,59,3.46044418602677,1.02410628092828,3.46044418602677,0.607781087833517,3.46044418602677,0.607781087833517,3.46044418602677
122,1,"2016-05-26",21,59,2.81245069774103,1.02410628092828,2.81245069774103,0.607781087833517,2.81245069774103,0.607781087833517,2.81245069774103
122,1,"2016-05-27",21,59,4.18082805001722,1.02410628092828,4.18082805001722,0.607781087833517,4.18082805001722,0.607781087833517,4.18082805001722
122,1,"2016-05-28",21,59,1.04766241707404,1.02410628092828,1.04766241707404,0.607781087833517,1.04766241707404,0.607781087833517,1.04766241707404
122,1,"2016-05-29",21,59,0.489236691617197,1.02410628092828,0.489236691617197,0.607781087833517,0.489236691617197,0.607781087833517,0.489236691617197
122,2,"2016-05-20",21,59,3.25589180348041,1.83815501645827,3.25589180348041,1.77475658919687,3.25589180348041,1.77475658919687,3.25589180348041
122,2,"2016-05-21",21,59,1.50752136584706,1.83815501645827,1.50752136584706,1.77475658919687,1.50752136584706,1.77475658919687,1.50752136584706
122,2,"2016-05-22",21,59,0.10969560993825,1.83815501645827,0.10969560993825,1.77475658919687,0.10969560993825,1.77475658919687,0.10969560993825
122,2,"2016-05-23",21,59,0,1.83815501645827,0,1.77475658919687,0,1.77475658919687,0
122,2,"2016-05-24",21,59,1.41456381637689,1.83815501645827,1.41456381637689,1.77475658919687,1.41456381637689,1.77475658919687,1.41456381637689
122,2,"2016-05-25",21,59,2.41373282648695,1.83815501645827,2.41373282648695,1.77475658919687,2.41373282648695,1.77475658919687,2.41373282648695
122,2,"2016-05-26",21,59,2.53656471382657,1.83815501645827,2.53656471382657,1.77475658919687,2.53656471382657,1.77475658919687,2.53656471382657
122,2,"2016-05-27",21,59,3.43410172898154,1.83815501645827,3.43410172898154,1.77475658919687,3.43410172898154,1.77475658919687,3.43410172898154
122,2,"2016-05-28",21,59,0,1.83815501645827,0,1.77475658919687,0,1.77475658919687,0
122,2,"2016-05-29",21,59,0,1.83815501645827,0,1.77475658919687,0,1.77475658919687,0
123,1,"2016-05-20",23,62,3.56366279540011,1.38084591787195,3.56366279540011,1.37998173611845,3.56366279540011,1.37998173611845,3.56366279540011
123,1,"2016-05-21",23,62,0.844894098779877,1.38084591787195,0.844894098779877,1.37998173611845,0.844894098779877,1.37998173611845,0.844894098779877
123,1,"2016-05-22",23,62,0.476513133832853,1.38084591787195,0.476513133832853,1.37998173611845,0.476513133832853,1.37998173611845,0.476513133832853
123,1,"2016-05-23",23,62,5.32407287041723,1.38084591787195,5.32407287041723,1.37998173611845,5.32407287041723,1.37998173611845,5.32407287041723
123,1,"2016-05-24",23,62,3.6233163313498,1.38084591787195,3.6233163313498,1.37998173611845,3.6233163313498,1.37998173611845,3.6233163313498
123,1,"2016-05-25",23,62,3.81083062881747,1.38084591787195,3.81083062881747,1.37998173611845,3.81083062881747,1.37998173611845,3.81083062881747
123,1,"2016-05-26",23,62,4.24154373995311,1.38084591787195,4.24154373995311,1.37998173611845,4.24154373995311,1.37998173611845,4.24154373995311
123,1,"2016-05-27",23,62,5.29755749137698,1.38084591787195,5.29755749137698,1.37998173611845,5.29755749137698,1.37998173611845,5.29755749137698
123,1,"2016-05-28",23,62,1.60117236868935,1.38084591787195,1.60117236868935,1.37998173611845,1.60117236868935,1.37998173611845,1.60117236868935
123,1,"2016-05-29",23,62,0,1.38084591787195,0,1.37998173611845,0,1.37998173611845,0
123,2,"2016-05-20",23,62,2.96815574226608,2.15230335175535,2.96815574226608,2.49507473987258,2.96815574226608,2.49507473987258,2.96815574226608
123,2,"2016-05-21",23,62,0.504207955327117,2.15230335175535,0.504207955327117,2.49507473987258,0.504207955327117,2.49507473987258,0.504207955327117
123,2,"2016-05-22",23,62,1.68832338372644,2.15230335175535,1.68832338372644,2.49507473987258,1.68832338372644,2.49507473987258,1.68832338372644
123,2,"2016-05-23",23,62,0.270641656867762,2.15230335175535,0.270641656867762,2.49507473987258,0.270641656867762,2.49507473987258,0.270641656867762
123,2,"2016-05-24",23,62,2.39518363748919,2.15230335175535,2.39518363748919,2.49507473987258,2.39518363748919,2.49507473987258,2.39518363748919
123,2,"2016-05-25",23,62,2.56807233503684,2.15230335175535,2.56807233503684,2.49507473987258,2.56807233503684,2.49507473987258,2.56807233503684
123,2,"2016-05-26",23,62,2.59804520547672,2.15230335175535,2.59804520547672,2.49507473987258,2.59804520547672,2.49507473987258,2.59804520547672
123,2,"2016-05-27",23,62,2.92906693848464,2.15230335175535,2.92906693848464,2.49507473987258,2.92906693848464,2.49507473987258,2.92906693848464
123,2,"2016-05-28",23,62,0.751435698459322,2.15230335175535,0.751435698459322,2.49507473987258,0.751435698459322,2.49507473987258,0.751435698459322
123,2,"2016-05-29",23,62,0.334004347871675,2.15230335175535,0.334004347871675,2.49507473987258,0.334004347871675,2.49507473987258,0.334004347871675
124,1,"2016-05-20",23,62,6.2833097873474,1.99446064227319,6.2833097873474,1.62706317471699,6.2833097873474,1.62706317471699,6.2833097873474
124,1,"2016-05-21",23,62,1.14164381259577,1.99446064227319,1.14164381259577,1.62706317471699,1.14164381259577,1.62706317471699,1.14164381259577
124,1,"2016-05-22",23,62,0,1.99446064227319,0,1.62706317471699,0,1.62706317471699,0
124,1,"2016-05-23",23,62,7.56469609422629,1.99446064227319,7.56469609422629,1.62706317471699,7.56469609422629,1.62706317471699,7.56469609422629
124,1,"2016-05-24",23,62,5.83105404851682,1.99446064227319,5.83105404851682,1.62706317471699,5.83105404851682,1.62706317471699,5.83105404851682
124,1,"2016-05-25",23,62,6.2781359756499,1.99446064227319,6.2781359756499,1.62706317471699,6.2781359756499,1.62706317471699,6.2781359756499
124,1,"2016-05-26",23,62,6.19953891843045,1.99446064227319,6.19953891843045,1.62706317471699,6.19953891843045,1.62706317471699,6.19953891843045
124,1,"2016-05-27",23,62,7.23302968081826,1.99446064227319,7.23302968081826,1.62706317471699,7.23302968081826,1.62706317471699,7.23302968081826
124,1,"2016-05-28",23,62,2.07491712625127,1.99446064227319,2.07491712625127,1.62706317471699,2.07491712625127,1.62706317471699,2.07491712625127
124,1,"2016-05-29",23,62,0,1.99446064227319,0,1.62706317471699,0,1.62706317471699,0
124,2,"2016-05-20",23,62,3.54578064557195,1.59712640516881,3.54578064557195,1.52025072999465,3.54578064557195,1.52025072999465,3.54578064557195
124,2,"2016-05-21",23,62,0.312265268241208,1.59712640516881,0.312265268241208,1.52025072999465,0.312265268241208,1.52025072999465,0.312265268241208
124,2,"2016-05-22",23,62,0,1.59712640516881,0,1.52025072999465,0,1.52025072999465,0
124,2,"2016-05-23",23,62,0.837353658724545,1.59712640516881,0.837353658724545,1.52025072999465,0.837353658724545,1.52025072999465,0.837353658724545
124,2,"2016-05-24",23,62,2.63986344480058,1.59712640516881,2.63986344480058,1.52025072999465,2.63986344480058,1.52025072999465,2.63986344480058
124,2,"2016-05-25",23,62,2.68338557979148,1.59712640516881,2.68338557979148,1.52025072999465,2.68338557979148,1.52025072999465,2.68338557979148
124,2,"2016-05-26",23,62,2.09198059992594,1.59712640516881,2.09198059992594,1.52025072999465,2.09198059992594,1.52025072999465,2.09198059992594
124,2,"2016-05-27",23,62,2.21055981862284,1.59712640516881,2.21055981862284,1.52025072999465,2.21055981862284,1.52025072999465,2.21055981862284
124,2,"2016-05-28",23,62,0.605531129492693,1.59712640516881,0.605531129492693,1.52025072999465,0.605531129492693,1.52025072999465,0.605531129492693
124,2,"2016-05-29",23,62,0,1.59712640516881,0,1.52025072999465,0,1.52025072999465,0
125,1,"2016-05-20",23,63,6.21158065554669,3.0328349513476,6.21158065554669,2.82452748869153,6.21158065554669,2.82452748869153,6.21158065554669
125,1,"2016-05-21",23,63,0.479602391963454,3.0328349513476,0.479602391963454,2.82452748869153,0.479602391963454,2.82452748869153,0.479602391963454
125,1,"2016-05-22",23,63,0,3.0328349513476,0,2.82452748869153,0,2.82452748869153,0
125,1,"2016-05-23",23,63,7.2532620267962,3.0328349513476,7.2532620267962,2.82452748869153,7.2532620267962,2.82452748869153,7.2532620267962
125,1,"2016-05-24",23,63,5.366778589424,3.0328349513476,5.366778589424,2.82452748869153,5.366778589424,2.82452748869153,5.366778589424
125,1,"2016-05-25",23,63,7.22998672307102,3.0328349513476,7.22998672307102,2.82452748869153,7.22998672307102,2.82452748869153,7.22998672307102
125,1,"2016-05-26",23,63,7.08234064296632,3.0328349513476,7.08234064296632,2.82452748869153,7.08234064296632,2.82452748869153,7.08234064296632
125,1,"2016-05-27",23,63,7.3327243630799,3.0328349513476,7.3327243630799,2.82452748869153,7.3327243630799,2.82452748869153,7.3327243630799
