"data","prod","zona","area","sottoarea","vendite","giorno_mese","giorno_settimana","giorno_anno","mese","settimana_anno","anno","weekend","stagione","key","primo_del_mese","sp_anno","sp_mese","sp_settimana","vendite_missing","latitudine","longitudine","cluster3","cluster6","cluster20","vacanza","vendite_giorn_prod","vendite_giorn_tot"
2016-05-18,1,20,55,68,3.70549416542053,18,3,139,5,20,2016,0,2,"20-55-68",0,432,47,12,0,38.1689058426967,15.0050164044944,3,6,17,0,909,1216
2016-05-19,1,20,55,68,3.44754076004028,19,4,140,5,20,2016,0,2,"20-55-68",0,435,50,15,0,38.1689058426967,15.0050164044944,3,6,17,0,465,829
2016-05-10,1,20,55,69,4.21113300323486,10,2,131,5,19,2016,0,2,"20-55-69",0,432,27,12,0,38.0582496571429,15.3571660714286,3,6,17,0,792,1205
2016-05-11,1,20,55,69,4.10079288482666,11,3,132,5,19,2016,0,2,"20-55-69",0,437,32,17,0,38.0582496571429,15.3571660714286,3,6,17,0,919,1279
2016-05-12,1,20,55,69,3.91818284988403,12,4,133,5,19,2016,0,2,"20-55-69",0,441,36,21,0,38.0582496571429,15.3571660714286,3,6,17,0,877,1306
2016-05-13,1,20,55,69,4.16972160339355,13,5,134,5,20,2016,0,2,"20-55-69",0,445,40,0,0,38.0582496571429,15.3571660714286,3,6,17,0,816,1251
2016-05-14,1,20,55,69,0.964072465896606,14,6,135,5,20,2016,1,2,"20-55-69",0,450,45,5,0,38.0582496571429,15.3571660714286,3,6,17,0,53,290
2016-05-15,1,20,55,69,0.274151027202606,15,7,136,5,20,2016,1,2,"20-55-69",0,450,45,5,0,38.0582496571429,15.3571660714286,3,6,17,0,9,70
2016-05-16,1,20,55,69,4.38873100280762,16,1,137,5,20,2016,0,2,"20-55-69",0,450,45,5,0,38.0582496571429,15.3571660714286,3,6,17,0,976,1274
2016-05-17,1,20,55,69,4.27600336074829,17,2,138,5,20,2016,0,2,"20-55-69",0,455,50,10,0,38.0582496571429,15.3571660714286,3,6,17,0,858,1226
2016-05-18,1,20,55,69,3.88892388343811,18,3,139,5,20,2016,0,2,"20-55-69",0,460,55,15,0,38.0582496571429,15.3571660714286,3,6,17,0,909,1216
2016-05-19,1,20,55,69,3.49925756454468,19,4,140,5,20,2016,0,2,"20-55-69",0,463,58,18,0,38.0582496571429,15.3571660714286,3,6,17,0,465,829
2016-05-10,1,14,35,70,4.90740013122559,10,2,131,5,19,2016,0,2,"14-35-70",0,457,37,12,0,45.4604244444444,9.19554777777778,1,2,10,0,792,1205
2016-05-11,1,14,35,70,4.82001781463623,11,3,132,5,19,2016,0,2,"14-35-70",0,461,41,16,0,45.4604244444444,9.19554777777778,1,2,10,0,919,1279
2016-05-12,1,14,35,70,4.79355335235596,12,4,133,5,19,2016,0,2,"14-35-70",0,465,45,20,0,45.4604244444444,9.19554777777778,1,2,10,0,877,1306
2016-05-13,1,14,35,70,4.56463575363159,13,5,134,5,20,2016,0,2,"14-35-70",0,470,50,0,0,45.4604244444444,9.19554777777778,1,2,10,0,816,1251
2016-05-14,1,14,35,70,0.607139050960541,14,6,135,5,20,2016,1,2,"14-35-70",0,475,55,5,0,45.4604244444444,9.19554777777778,1,2,10,0,53,290
2016-05-15,1,14,35,70,-0.146753787994385,15,7,136,5,20,2016,1,2,"14-35-70",0,475,55,5,0,45.4604244444444,9.19554777777778,1,2,10,0,9,70
2016-05-16,1,14,35,70,5.19054460525513,16,1,137,5,20,2016,0,2,"14-35-70",0,475,55,5,0,45.4604244444444,9.19554777777778,1,2,10,0,976,1274
2016-05-17,1,14,35,70,5.04266929626465,17,2,138,5,20,2016,0,2,"14-35-70",0,480,60,10,0,45.4604244444444,9.19554777777778,1,2,10,0,858,1226
2016-05-18,1,14,35,70,4.84868812561035,18,3,139,5,20,2016,0,2,"14-35-70",0,484,64,14,0,45.4604244444444,9.19554777777778,1,2,10,0,909,1216
2016-05-19,1,14,35,70,4.44705247879028,19,4,140,5,20,2016,0,2,"14-35-70",0,490,70,20,0,45.4604244444444,9.19554777777778,1,2,10,0,465,829
2016-05-10,1,14,35,71,3.41321301460266,10,2,131,5,19,2016,0,2,"14-35-71",0,274,23,8,0,45.4803148333333,9.1283765,1,2,10,0,792,1205
2016-05-11,1,14,35,71,3.32583022117615,11,3,132,5,19,2016,0,2,"14-35-71",0,277,26,11,0,45.4803148333333,9.1283765,1,2,10,0,919,1279
2016-05-12,1,14,35,71,3.34408211708069,12,4,133,5,19,2016,0,2,"14-35-71",0,281,30,15,0,45.4803148333333,9.1283765,1,2,10,0,877,1306
2016-05-13,1,14,35,71,3.30639672279358,13,5,134,5,20,2016,0,2,"14-35-71",0,284,33,0,0,45.4803148333333,9.1283765,1,2,10,0,816,1251
2016-05-14,1,14,35,71,0.188005566596985,14,6,135,5,20,2016,1,2,"14-35-71",0,287,36,3,0,45.4803148333333,9.1283765,1,2,10,0,53,290
2016-05-15,1,14,35,71,-0.412870347499847,15,7,136,5,20,2016,1,2,"14-35-71",0,287,36,3,0,45.4803148333333,9.1283765,1,2,10,0,9,70
2016-05-16,1,14,35,71,3.72749376296997,16,1,137,5,20,2016,0,2,"14-35-71",0,287,36,3,0,45.4803148333333,9.1283765,1,2,10,0,976,1274
2016-05-17,1,14,35,71,3.54848122596741,17,2,138,5,20,2016,0,2,"14-35-71",0,291,40,7,0,45.4803148333333,9.1283765,1,2,10,0,858,1226
2016-05-18,1,14,35,71,3.35450100898743,18,3,139,5,20,2016,0,2,"14-35-71",0,296,45,12,0,45.4803148333333,9.1283765,1,2,10,0,909,1216
2016-05-19,1,14,35,71,2.99758148193359,19,4,140,5,20,2016,0,2,"14-35-71",0,301,50,17,0,45.4803148333333,9.1283765,1,2,10,0,465,829
2016-05-10,1,14,35,72,2.83140563964844,10,2,131,5,19,2016,0,2,"14-35-72",0,221,17,6,0,45.4553126666667,9.185743,1,2,10,0,792,1205
2016-05-11,1,14,35,72,2.74402260780334,11,3,132,5,19,2016,0,2,"14-35-72",0,224,20,9,0,45.4553126666667,9.185743,1,2,10,0,919,1279
2016-05-12,1,14,35,72,2.76227450370789,12,4,133,5,19,2016,0,2,"14-35-72",0,227,23,12,0,45.4553126666667,9.185743,1,2,10,0,877,1306
2016-05-13,1,14,35,72,2.71907567977905,13,5,134,5,20,2016,0,2,"14-35-72",0,230,26,0,0,45.4553126666667,9.185743,1,2,10,0,816,1251
2016-05-14,1,14,35,72,-0.137420237064362,14,6,135,5,20,2016,1,2,"14-35-72",0,233,29,3,0,45.4553126666667,9.185743,1,2,10,0,53,290
2016-05-15,1,14,35,72,-0.487545669078827,15,7,136,5,20,2016,1,2,"14-35-72",0,233,29,3,0,45.4553126666667,9.185743,1,2,10,0,9,70
2016-05-16,1,14,35,72,3.18378329277039,16,1,137,5,20,2016,0,2,"14-35-72",0,233,29,3,0,45.4553126666667,9.185743,1,2,10,0,976,1274
2016-05-17,1,14,35,72,2.96667385101318,17,2,138,5,20,2016,0,2,"14-35-72",0,237,33,7,0,45.4553126666667,9.185743,1,2,10,0,858,1226
2016-05-18,1,14,35,72,2.7726936340332,18,3,139,5,20,2016,0,2,"14-35-72",0,238,34,8,0,45.4553126666667,9.185743,1,2,10,0,909,1216
2016-05-19,1,14,35,72,2.4157726764679,19,4,140,5,20,2016,0,2,"14-35-72",0,242,38,12,0,45.4553126666667,9.185743,1,2,10,0,465,829
2016-05-10,1,14,36,73,4.86607599258423,10,2,131,5,19,2016,0,2,"14-36-73",0,487,31,10,0,45.395908,9.1832491,1,2,10,0,792,1205
2016-05-11,1,14,36,73,4.9394645690918,11,3,132,5,19,2016,0,2,"14-36-73",0,490,34,13,0,45.395908,9.1832491,1,2,10,0,919,1279
2016-05-12,1,14,36,73,4.97263765335083,12,4,133,5,19,2016,0,2,"14-36-73",0,494,38,17,0,45.395908,9.1832491,1,2,10,0,877,1306
2016-05-13,1,14,36,73,4.78315210342407,13,5,134,5,20,2016,0,2,"14-36-73",0,497,41,0,0,45.395908,9.1832491,1,2,10,0,816,1251
2016-05-14,1,14,36,73,0.937224268913269,14,6,135,5,20,2016,1,2,"14-36-73",0,501,45,4,0,45.395908,9.1832491,1,2,10,0,53,290
2016-05-15,1,14,36,73,0.149886459112167,15,7,136,5,20,2016,1,2,"14-36-73",0,501,45,4,0,45.395908,9.1832491,1,2,10,0,9,70
2016-05-16,1,14,36,73,5.19724655151367,16,1,137,5,20,2016,0,2,"14-36-73",0,501,45,4,0,45.395908,9.1832491,1,2,10,0,976,1274
2016-05-17,1,14,36,73,4.99593782424927,17,2,138,5,20,2016,0,2,"14-36-73",0,505,49,8,0,45.395908,9.1832491,1,2,10,0,858,1226
2016-05-18,1,14,36,73,4.90469884872437,18,3,139,5,20,2016,0,2,"14-36-73",0,507,51,10,0,45.395908,9.1832491,1,2,10,0,909,1216
2016-05-19,1,14,36,73,4.54777908325195,19,4,140,5,20,2016,0,2,"14-36-73",0,512,56,15,0,45.395908,9.1832491,1,2,10,0,465,829
2016-05-10,1,14,36,74,7.21260404586792,10,2,131,5,19,2016,0,2,"14-36-74",0,709,43,17,0,45.4201274285714,8.9853806,1,2,20,0,792,1205
2016-05-11,1,14,36,74,7.13643598556519,11,3,132,5,19,2016,0,2,"14-36-74",0,716,50,24,0,45.4201274285714,8.9853806,1,2,20,0,919,1279
2016-05-12,1,14,36,74,7.19247198104858,12,4,133,5,19,2016,0,2,"14-36-74",0,723,57,31,0,45.4201274285714,8.9853806,1,2,20,0,877,1306
2016-05-13,1,14,36,74,7.15041208267212,13,5,134,5,20,2016,0,2,"14-36-74",0,730,64,0,0,45.4201274285714,8.9853806,1,2,20,0,816,1251
2016-05-14,1,14,36,74,1.51427614688873,14,6,135,5,20,2016,1,2,"14-36-74",0,737,71,7,0,45.4201274285714,8.9853806,1,2,20,0,53,290
2016-05-15,1,14,36,74,0.225368618965149,15,7,136,5,20,2016,1,2,"14-36-74",0,737,71,7,0,45.4201274285714,8.9853806,1,2,20,0,9,70
2016-05-16,1,14,36,74,7.68486881256104,16,1,137,5,20,2016,0,2,"14-36-74",0,737,71,7,0,45.4201274285714,8.9853806,1,2,20,0,976,1274
2016-05-17,1,14,36,74,7.476158618927,17,2,138,5,20,2016,0,2,"14-36-74",0,745,79,15,0,45.4201274285714,8.9853806,1,2,20,0,858,1226
2016-05-18,1,14,36,74,7.32307720184326,18,3,139,5,20,2016,0,2,"14-36-74",0,750,84,20,0,45.4201274285714,8.9853806,1,2,20,0,909,1216
2016-05-19,1,14,36,74,6.90090703964233,19,4,140,5,20,2016,0,2,"14-36-74",0,757,91,27,0,45.4201274285714,8.9853806,1,2,20,0,465,829
2016-05-10,1,14,37,75,5.79626893997192,10,2,131,5,19,2016,0,2,"14-37-75",0,590,36,12,0,45.2677389206349,9.51466503174603,1,2,10,0,792,1205
2016-05-11,1,14,37,75,5.71305799484253,11,3,132,5,19,2016,0,2,"14-37-75",0,595,41,17,0,45.2677389206349,9.51466503174603,1,2,10,0,919,1279
2016-05-12,1,14,37,75,5.68951559066772,12,4,133,5,19,2016,0,2,"14-37-75",0,600,46,22,0,45.2677389206349,9.51466503174603,1,2,10,0,877,1306
2016-05-13,1,14,37,75,5.65124225616455,13,5,134,5,20,2016,0,2,"14-37-75",0,607,53,0,0,45.2677389206349,9.51466503174603,1,2,10,0,816,1251
2016-05-14,1,14,37,75,1.05392551422119,14,6,135,5,20,2016,1,2,"14-37-75",0,613,59,6,0,45.2677389206349,9.51466503174603,1,2,10,0,53,290
2016-05-15,1,14,37,75,0.0854058563709259,15,7,136,5,20,2016,1,2,"14-37-75",0,613,59,6,0,45.2677389206349,9.51466503174603,1,2,10,0,9,70
2016-05-16,1,14,37,75,5.98071813583374,16,1,137,5,20,2016,0,2,"14-37-75",0,613,59,6,0,45.2677389206349,9.51466503174603,1,2,10,0,976,1274
2016-05-17,1,14,37,75,5.93074464797974,17,2,138,5,20,2016,0,2,"14-37-75",0,619,65,12,0,45.2677389206349,9.51466503174603,1,2,10,0,858,1226
2016-05-18,1,14,37,75,5.7409348487854,18,3,139,5,20,2016,0,2,"14-37-75",0,623,69,16,0,45.2677389206349,9.51466503174603,1,2,10,0,909,1216
2016-05-19,1,14,37,75,5.33094358444214,19,4,140,5,20,2016,0,2,"14-37-75",0,632,78,25,0,45.2677389206349,9.51466503174603,1,2,10,0,465,829
2016-05-10,1,14,37,76,8.13974761962891,10,2,131,5,19,2016,0,2,"14-37-76",0,841,50,19,0,45.1168611472869,9.06801591472868,1,2,10,0,792,1205
2016-05-11,1,14,37,76,8.05653762817383,11,3,132,5,19,2016,0,2,"14-37-76",0,850,59,28,0,45.1168611472869,9.06801591472868,1,2,10,0,919,1279
2016-05-12,1,14,37,76,8.05929756164551,12,4,133,5,19,2016,0,2,"14-37-76",0,859,68,37,0,45.1168611472869,9.06801591472868,1,2,10,0,877,1306
2016-05-13,1,14,37,76,7.86573696136475,13,5,134,5,20,2016,0,2,"14-37-76",0,867,76,0,0,45.1168611472869,9.06801591472868,1,2,10,0,816,1251
2016-05-14,1,14,37,76,1.66038155555725,14,6,135,5,20,2016,1,2,"14-37-76",0,875,84,8,0,45.1168611472869,9.06801591472868,1,2,10,0,53,290
2016-05-15,1,14,37,76,0.55194365978241,15,7,136,5,20,2016,1,2,"14-37-76",0,875,84,8,0,45.1168611472869,9.06801591472868,1,2,10,0,9,70
2016-05-16,1,14,37,76,8.49227523803711,16,1,137,5,20,2016,0,2,"14-37-76",0,875,84,8,0,45.1168611472869,9.06801591472868,1,2,10,0,976,1274
2016-05-17,1,14,37,76,8.26960945129395,17,2,138,5,20,2016,0,2,"14-37-76",0,883,92,16,0,45.1168611472869,9.06801591472868,1,2,10,0,858,1226
2016-05-18,1,14,37,76,8.07979965209961,18,3,139,5,20,2016,0,2,"14-37-76",0,889,98,22,0,45.1168611472869,9.06801591472868,1,2,10,0,909,1216
2016-05-19,1,14,37,76,7.67837715148926,19,4,140,5,20,2016,0,2,"14-37-76",0,899,108,32,0,45.1168611472869,9.06801591472868,1,2,10,0,465,829
2016-05-10,1,14,38,77,8.17348098754883,10,2,131,5,19,2016,0,2,"14-38-77",0,816,53,16,0,45.5083484285714,9.24604421428571,1,2,10,0,792,1205
2016-05-11,1,14,38,77,8.0852746963501,11,3,132,5,19,2016,0,2,"14-38-77",0,823,60,23,0,45.5083484285714,9.24604421428571,1,2,10,0,919,1279
2016-05-12,1,14,38,77,8.1044921875,12,4,133,5,19,2016,0,2,"14-38-77",0,831,68,31,0,45.5083484285714,9.24604421428571,1,2,10,0,877,1306
2016-05-13,1,14,38,77,7.91942977905273,13,5,134,5,20,2016,0,2,"14-38-77",0,840,77,0,0,45.5083484285714,9.24604421428571,1,2,10,0,816,1251
2016-05-14,1,14,38,77,1.75735521316528,14,6,135,5,20,2016,1,2,"14-38-77",0,847,84,7,0,45.5083484285714,9.24604421428571,1,2,10,0,53,290
2016-05-15,1,14,38,77,0.273191094398499,15,7,136,5,20,2016,1,2,"14-38-77",0,847,84,7,0,45.5083484285714,9.24604421428571,1,2,10,0,9,70
2016-05-16,1,14,38,77,7.87833023071289,16,1,137,5,20,2016,0,2,"14-38-77",0,847,84,7,0,45.5083484285714,9.24604421428571,1,2,10,0,976,1274
2016-05-17,1,14,38,77,8.30334281921387,17,2,138,5,20,2016,0,2,"14-38-77",0,856,93,16,0,45.5083484285714,9.24604421428571,1,2,10,0,858,1226
2016-05-18,1,14,38,77,8.1085376739502,18,3,139,5,20,2016,0,2,"14-38-77",0,863,100,23,0,45.5083484285714,9.24604421428571,1,2,10,0,909,1216
2016-05-19,1,14,38,77,7.73932981491089,19,4,140,5,20,2016,0,2,"14-38-77",0,872,109,32,0,45.5083484285714,9.24604421428571,1,2,10,0,465,829
2016-05-10,1,14,38,78,0.943892955780029,10,2,131,5,19,2016,0,2,"14-38-78",0,69,4,1,0,45.51394,9.20192,1,2,10,0,792,1205
2016-05-11,1,14,38,78,0.855685949325562,11,3,132,5,19,2016,0,2,"14-38-78",0,70,5,2,0,45.51394,9.20192,1,2,10,0,919,1279
2016-05-12,1,14,38,78,0.874902248382568,12,4,133,5,19,2016,0,2,"14-38-78",0,71,6,3,0,45.51394,9.20192,1,2,10,0,877,1306
2016-05-13,1,14,38,78,0.806554913520813,13,5,134,5,20,2016,0,2,"14-38-78",0,72,7,0,0,45.51394,9.20192,1,2,10,0,816,1251
2016-05-14,1,14,38,78,-0.242789328098297,14,6,135,5,20,2016,1,2,"14-38-78",0,73,8,1,0,45.51394,9.20192,1,2,10,0,53,290
2016-05-15,1,14,38,78,-0.419361233711243,15,7,136,5,20,2016,1,2,"14-38-78",0,73,8,1,0,45.51394,9.20192,1,2,10,0,9,70
2016-05-16,1,14,38,78,1.30462098121643,16,1,137,5,20,2016,0,2,"14-38-78",0,73,8,1,0,45.51394,9.20192,1,2,10,0,976,1274
2016-05-17,1,14,38,78,1.07375335693359,17,2,138,5,20,2016,0,2,"14-38-78",0,74,9,2,0,45.51394,9.20192,1,2,10,0,858,1226
2016-05-18,1,14,38,78,0.87894880771637,18,3,139,5,20,2016,0,2,"14-38-78",0,74,9,2,0,45.51394,9.20192,1,2,10,0,909,1216
2016-05-19,1,14,38,78,0.546454966068268,19,4,140,5,20,2016,0,2,"14-38-78",0,75,10,3,0,45.51394,9.20192,1,2,10,0,465,829
2016-05-10,1,14,38,79,3.57261514663696,10,2,131,5,19,2016,0,2,"14-38-79",0,289,23,7,0,45.4881155,9.20217675,1,2,10,0,792,1205
2016-05-11,1,14,38,79,3.48096370697021,11,3,132,5,19,2016,0,2,"14-38-79",0,295,29,13,0,45.4881155,9.20217675,1,2,10,0,919,1279
2016-05-12,1,14,38,79,3.49473237991333,12,4,133,5,19,2016,0,2,"14-38-79",0,297,31,15,0,45.4881155,9.20217675,1,2,10,0,877,1306
2016-05-13,1,14,38,79,3.42638540267944,13,5,134,5,20,2016,0,2,"14-38-79",0,301,35,0,0,45.4881155,9.20217675,1,2,10,0,816,1251
2016-05-14,1,14,38,79,0.158988058567047,14,6,135,5,20,2016,1,2,"14-38-79",0,305,39,4,0,45.4881155,9.20217675,1,2,10,0,53,290
2016-05-15,1,14,38,79,-0.43575119972229,15,7,136,5,20,2016,1,2,"14-38-79",0,305,39,4,0,45.4881155,9.20217675,1,2,10,0,9,70
2016-05-16,1,14,38,79,3.84367537498474,16,1,137,5,20,2016,0,2,"14-38-79",0,305,39,4,0,45.4881155,9.20217675,1,2,10,0,976,1274
2016-05-17,1,14,38,79,3.70247507095337,17,2,138,5,20,2016,0,2,"14-38-79",0,309,43,8,0,45.4881155,9.20217675,1,2,10,0,858,1226
2016-05-18,1,14,38,79,3.50422596931458,18,3,139,5,20,2016,0,2,"14-38-79",0,312,46,11,0,45.4881155,9.20217675,1,2,10,0,909,1216
2016-05-19,1,14,38,79,3.14763283729553,19,4,140,5,20,2016,0,2,"14-38-79",0,316,50,15,0,45.4881155,9.20217675,1,2,10,0,465,829
2016-05-10,1,5,9,80,6.15647172927856,10,2,131,5,19,2016,0,2,"5-9-80",0,630,41,15,0,44.6643829482759,10.9871759827586,1,5,14,0,792,1205
2016-05-11,1,5,9,80,6.07609128952026,11,3,132,5,19,2016,0,2,"5-9-80",0,635,46,20,0,44.6643829482759,10.9871759827586,1,5,14,0,919,1279
2016-05-12,1,5,9,80,6.10158205032349,12,4,133,5,19,2016,0,2,"5-9-80",0,642,53,27,0,44.6643829482759,10.9871759827586,1,5,14,0,877,1306
2016-05-13,1,5,9,80,6.17142295837402,13,5,134,5,20,2016,0,2,"5-9-80",0,648,59,0,0,44.6643829482759,10.9871759827586,1,5,14,0,816,1251
2016-05-14,1,5,9,80,1.51622366905212,14,6,135,5,20,2016,1,2,"5-9-80",0,654,65,6,0,44.6643829482759,10.9871759827586,1,5,14,0,53,290
2016-05-15,1,5,9,80,0.357775032520294,15,7,136,5,20,2016,1,2,"5-9-80",0,654,65,6,0,44.6643829482759,10.9871759827586,1,5,14,0,9,70
2016-05-16,1,5,9,80,6.31048393249512,16,1,137,5,20,2016,0,2,"5-9-80",0,654,65,6,0,44.6643829482759,10.9871759827586,1,5,14,0,976,1274
2016-05-17,1,5,9,80,6.30951976776123,17,2,138,5,20,2016,0,2,"5-9-80",0,661,72,13,0,44.6643829482759,10.9871759827586,1,5,14,0,858,1226
2016-05-18,1,5,9,80,6.09080028533936,18,3,139,5,20,2016,0,2,"5-9-80",0,667,78,19,0,44.6643829482759,10.9871759827586,1,5,14,0,909,1216
2016-05-19,1,5,9,80,5.76490497589111,19,4,140,5,20,2016,0,2,"5-9-80",0,673,84,25,0,44.6643829482759,10.9871759827586,1,5,14,0,465,829
2016-05-10,1,5,9,81,4.77726745605469,10,2,131,5,19,2016,0,2,"5-9-81",0,465,31,10,0,44.6324879310345,10.9827448275862,1,5,14,0,792,1205
2016-05-11,1,5,9,81,4.6974835395813,11,3,132,5,19,2016,0,2,"5-9-81",0,470,36,15,0,44.6324879310345,10.9827448275862,1,5,14,0,919,1279
2016-05-12,1,5,9,81,4.72297430038452,12,4,133,5,19,2016,0,2,"5-9-81",0,475,41,20,0,44.6324879310345,10.9827448275862,1,5,14,0,877,1306
2016-05-13,1,5,9,81,4.84429788589478,13,5,134,5,20,2016,0,2,"5-9-81",0,479,45,0,0,44.6324879310345,10.9827448275862,1,5,14,0,816,1251
2016-05-14,1,5,9,81,0.727076292037964,14,6,135,5,20,2016,1,2,"5-9-81",0,484,50,5,0,44.6324879310345,10.9827448275862,1,5,14,0,53,290
2016-05-15,1,5,9,81,-0.233938694000244,15,7,136,5,20,2016,1,2,"5-9-81",0,485,51,6,0,44.6324879310345,10.9827448275862,1,5,14,0,9,70
2016-05-16,1,5,9,81,4.9439435005188,16,1,137,5,20,2016,0,2,"5-9-81",0,485,51,6,0,44.6324879310345,10.9827448275862,1,5,14,0,976,1274
2016-05-17,1,5,9,81,4.93091249465942,17,2,138,5,20,2016,0,2,"5-9-81",0,489,55,10,0,44.6324879310345,10.9827448275862,1,5,14,0,858,1226
2016-05-18,1,5,9,81,4.71219253540039,18,3,139,5,20,2016,0,2,"5-9-81",0,494,60,15,0,44.6324879310345,10.9827448275862,1,5,14,0,909,1216
2016-05-19,1,5,9,81,4.41472005844116,19,4,140,5,20,2016,0,2,"5-9-81",0,498,64,19,0,44.6324879310345,10.9827448275862,1,5,14,0,465,829
2016-05-10,1,5,9,82,3.11030387878418,10,2,131,5,19,2016,0,2,"5-9-82",0,277,16,7,0,44.577362375,11.199472175,1,5,14,0,792,1205
2016-05-11,1,5,9,82,3.02460384368896,11,3,132,5,19,2016,0,2,"5-9-82",0,278,17,8,0,44.577362375,11.199472175,1,5,14,0,919,1279
2016-05-12,1,5,9,82,3.05009317398071,12,4,133,5,19,2016,0,2,"5-9-82",0,280,19,10,0,44.577362375,11.199472175,1,5,14,0,877,1306
2016-05-13,1,5,9,82,3.19786906242371,13,5,134,5,20,2016,0,2,"5-9-82",0,282,21,0,0,44.577362375,11.199472175,1,5,14,0,816,1251
2016-05-14,1,5,9,82,0.303182065486908,14,6,135,5,20,2016,1,2,"5-9-82",0,284,23,2,0,44.577362375,11.199472175,1,5,14,0,53,290
2016-05-15,1,5,9,82,-0.356061995029449,15,7,136,5,20,2016,1,2,"5-9-82",0,284,23,2,0,44.577362375,11.199472175,1,5,14,0,9,70
2016-05-16,1,5,9,82,3.48811745643616,16,1,137,5,20,2016,0,2,"5-9-82",0,284,23,2,0,44.577362375,11.199472175,1,5,14,0,976,1274
2016-05-17,1,5,9,82,3.25803112983704,17,2,138,5,20,2016,0,2,"5-9-82",0,287,26,5,0,44.577362375,11.199472175,1,5,14,0,858,1226
2016-05-18,1,5,9,82,3.03931307792664,18,3,139,5,20,2016,0,2,"5-9-82",0,290,29,8,0,44.577362375,11.199472175,1,5,14,0,909,1216
2016-05-19,1,5,9,82,2.74640250205994,19,4,140,5,20,2016,0,2,"5-9-82",0,292,31,10,0,44.577362375,11.199472175,1,5,14,0,465,829
2016-05-10,1,11,30,83,5.13354635238647,10,2,131,5,19,2016,0,2,"11-30-83",0,594,35,14,0,45.6653393157895,9.21861336842105,1,2,10,0,792,1205
2016-05-11,1,11,30,83,5.03216743469238,11,3,132,5,19,2016,0,2,"11-30-83",0,600,41,20,0,45.6653393157895,9.21861336842105,1,2,10,0,919,1279
2016-05-12,1,11,30,83,5.12144374847412,12,4,133,5,19,2016,0,2,"11-30-83",0,605,46,25,0,45.6653393157895,9.21861336842105,1,2,10,0,877,1306
2016-05-13,1,11,30,83,5.14958953857422,13,5,134,5,20,2016,0,2,"11-30-83",0,610,51,0,0,45.6653393157895,9.21861336842105,1,2,10,0,816,1251
2016-05-14,1,11,30,83,0.784154295921326,14,6,135,5,20,2016,1,2,"11-30-83",0,616,57,6,0,45.6653393157895,9.21861336842105,1,2,10,0,53,290
2016-05-15,1,11,30,83,-0.156632840633392,15,7,136,5,20,2016,1,2,"11-30-83",0,617,58,7,0,45.6653393157895,9.21861336842105,1,2,10,0,9,70
2016-05-16,1,11,30,83,5.18821954727173,16,1,137,5,20,2016,0,2,"11-30-83",0,617,58,7,0,45.6653393157895,9.21861336842105,1,2,10,0,976,1274
2016-05-17,1,11,30,83,5.28931713104248,17,2,138,5,20,2016,0,2,"11-30-83",0,622,63,12,0,45.6653393157895,9.21861336842105,1,2,10,0,858,1226
2016-05-18,1,11,30,83,5.12735319137573,18,3,139,5,20,2016,0,2,"11-30-83",0,628,69,18,0,45.6653393157895,9.21861336842105,1,2,10,0,909,1216
2016-05-19,1,11,30,83,4.77706241607666,19,4,140,5,20,2016,0,2,"11-30-83",0,633,74,23,0,45.6653393157895,9.21861336842105,1,2,10,0,465,829
2016-05-10,1,11,30,84,7.50664138793945,10,2,131,5,19,2016,0,2,"11-30-84",0,798,49,14,0,45.6109813913044,9.3267237826087,1,2,10,0,792,1205
2016-05-11,1,11,30,84,7.4052619934082,11,3,132,5,19,2016,0,2,"11-30-84",0,806,57,22,0,45.6109813913044,9.3267237826087,1,2,10,0,919,1279
2016-05-12,1,11,30,84,7.42547464370728,12,4,133,5,19,2016,0,2,"11-30-84",0,813,64,29,0,45.6109813913044,9.3267237826087,1,2,10,0,877,1306
2016-05-13,1,11,30,84,7.42716836929321,13,5,134,5,20,2016,0,2,"11-30-84",0,822,73,0,0,45.6109813913044,9.3267237826087,1,2,10,0,816,1251
2016-05-14,1,11,30,84,1.22276020050049,14,6,135,5,20,2016,1,2,"11-30-84",0,829,80,7,0,45.6109813913044,9.3267237826087,1,2,10,0,53,290
2016-05-15,1,11,30,84,0.120971828699112,15,7,136,5,20,2016,1,2,"11-30-84",0,829,80,7,0,45.6109813913044,9.3267237826087,1,2,10,0,9,70
2016-05-16,1,11,30,84,7.53261709213257,16,1,137,5,20,2016,0,2,"11-30-84",0,829,80,7,0,45.6109813913044,9.3267237826087,1,2,10,0,976,1274
2016-05-17,1,11,30,84,7.66241121292114,17,2,138,5,20,2016,0,2,"11-30-84",0,836,87,14,0,45.6109813913044,9.3267237826087,1,2,10,0,858,1226
2016-05-18,1,11,30,84,7.53982830047607,18,3,139,5,20,2016,0,2,"11-30-84",0,844,95,22,0,45.6109813913044,9.3267237826087,1,2,10,0,909,1216
2016-05-19,1,11,30,84,7.08109331130981,19,4,140,5,20,2016,0,2,"11-30-84",0,853,104,31,0,45.6109813913044,9.3267237826087,1,2,10,0,465,829
2016-05-10,1,15,39,85,3.0479109287262,10,2,131,5,19,2016,0,2,"15-39-85",0,280,15,5,0,40.871425,14.2387711666667,3,4,18,0,792,1205
2016-05-11,1,15,39,85,2.85026240348816,11,3,132,5,19,2016,0,2,"15-39-85",0,283,18,8,0,40.871425,14.2387711666667,3,4,18,0,919,1279
