"Zona","Area","Sottoarea","Categoria_prodotto","Data","Vendite"
"Zona_24","Area_67","Sottoarea_131","Prodotto_1","2016-05-27",7.74332596382015
"Zona_24","Area_67","Sottoarea_131","Prodotto_1","2016-05-28",2.79405471378086
"Zona_24","Area_67","Sottoarea_131","Prodotto_1","2016-05-29",1.69528297865085
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-20",3.36972976103595
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-21",2.739610306272
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-22",1.1211177938022
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-23",2.88498382186375
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-24",3.97959679238325
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-25",3.417709346377
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-26",3.26290674833763
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-27",3.57542507744705
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-28",2.54870340385094
"Zona_24","Area_67","Sottoarea_131","Prodotto_2","2016-05-29",0.949195565609799
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-20",5.34262097278678
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-21",1.66357426692043
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-22",1.14895628065154
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-23",6.05211371506814
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-24",6.19840296810526
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-25",6.53270578330083
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-26",6.27622024893958
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-27",6.13068361261029
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-28",2.32831809385747
"Zona_22","Area_69","Sottoarea_132","Prodotto_1","2016-05-29",1.27790040767398
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-20",1.97137045744589
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-21",1.54255633548767
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-22",0.811808280111305
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-23",1.61484593236595
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-24",1.92319698565899
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-25",1.99557394877286
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-26",2.18186674441896
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-27",2.05932725329832
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-28",1.4568412871793
"Zona_22","Area_69","Sottoarea_132","Prodotto_2","2016-05-29",0.717166083533025
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-20",7.00448580130819
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-21",2.14975315802949
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-22",1.32738352119451
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-23",7.55790252333978
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-24",7.981618213603
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-25",8.30865254872095
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-26",8.2393217393981
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-27",7.81458311575345
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-28",2.75165361830136
"Zona_22","Area_69","Sottoarea_133","Prodotto_1","2016-05-29",1.46123353206751
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-20",2.49397464375248
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-21",1.95234940696681
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-22",1.05479805563292
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-23",2.06876644353293
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-24",2.34399495161786
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-25",2.44458555034313
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-26",2.61524427392403
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-27",2.56399218012654
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-28",1.83980444437728
"Zona_22","Area_69","Sottoarea_133","Prodotto_2","2016-05-29",0.894489043428859
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-20",1.45934444107523
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-21",0.576741894528474
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-22",0.379534371834515
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-23",2.08633189306396
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-24",1.96298960866769
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-25",2.19685514211354
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-26",2.0526489262155
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-27",1.92132915192015
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-28",0.65104141081461
"Zona_22","Area_70","Sottoarea_134","Prodotto_1","2016-05-29",0.393093273531844
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-20",0.782934061021379
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-21",0.721147136105625
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-22",0.193140374054007
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-23",0.718345533477231
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-24",0.949448238080696
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-25",1.02341302313866
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-26",1.09140532914049
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-27",0.847526202902428
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-28",0.624325112289973
"Zona_22","Area_70","Sottoarea_134","Prodotto_2","2016-05-29",0.180147648586851
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-20",5.75738574854552
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-21",1.64439906053924
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-22",1.00010624414524
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-23",6.94049078596354
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-24",7.00458259775987
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-25",7.13570874233952
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-26",6.99483231879662
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-27",6.58730884933298
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-28",2.0564046184803
"Zona_22","Area_70","Sottoarea_135","Prodotto_1","2016-05-29",1.13629158769717
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-20",3.58935106965847
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-21",2.12072427256433
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-22",0.972688481614224
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-23",2.74987743580916
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-24",3.4074051996722
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-25",3.23927590961415
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-26",3.54091575791923
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-27",3.49572772895857
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-28",1.95927095977433
"Zona_22","Area_70","Sottoarea_135","Prodotto_2","2016-05-29",0.840527518247245
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-20",1.28222535265496
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-21",0.530006974479239
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-22",0.323892970090359
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-23",2.11861146610149
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-24",2.02272790952951
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-25",2.18407512509922
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-26",2.04749270022889
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-27",1.85807952329567
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-28",0.560288248899217
"Zona_22","Area_70","Sottoarea_136","Prodotto_1","2016-05-29",0.329020139434858
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-20",1.12842525465723
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-21",0.810921138028277
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-22",0.323357551804043
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-23",0.783310969220067
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-24",1.0765737252821
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-25",1.15665702918719
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-26",1.25641186029901
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-27",1.14379756860124
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-28",0.747265920260892
"Zona_22","Area_70","Sottoarea_136","Prodotto_2","2016-05-29",0.275636507633958
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-20",3.69883520365205
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-21",1.25463625502962
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-22",0.772977776678633
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-23",4.3186813176446
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-24",4.51494090325642
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-25",4.57259588067774
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-26",4.30726684117424
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-27",4.23397719986968
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-28",1.48877193757115
"Zona_7","Area_18","Sottoarea_137","Prodotto_1","2016-05-29",0.790132332777142
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-20",1.72870435908136
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-21",1.25455499876051
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-22",0.480460789532594
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-23",1.30188719415816
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-24",1.75284935874185
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-25",1.80110565551845
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-26",2.03348040577214
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-27",1.71029794513014
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-28",1.08018665581585
"Zona_7","Area_18","Sottoarea_137","Prodotto_2","2016-05-29",0.429807297553751
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-20",3.03115136291838
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-21",0.856847088525343
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-22",0.568477438069285
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-23",3.94121201279464
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-24",3.91073966302454
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-25",4.16971194651773
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-26",4.00193289931139
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-27",3.83865190129777
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-28",1.12829223680789
"Zona_7","Area_18","Sottoarea_138","Prodotto_1","2016-05-29",0.58120443578837
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-20",1.84557967181526
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-21",1.37495063025885
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-22",0.470708140311946
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-23",1.23557495524182
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-24",1.89344563964703
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-25",1.94675167437716
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-26",2.03312969769935
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-27",1.8349595935851
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-28",1.24350898691777
"Zona_7","Area_18","Sottoarea_138","Prodotto_2","2016-05-29",0.435536780471849
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-20",5.98115760597406
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-21",1.83114797830599
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-22",1.25523911545213
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-23",6.8137310606335
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-24",6.95768516207858
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-25",7.41678254048345
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-26",6.94856085653261
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-27",6.84197973235923
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-28",2.51148642940074
"Zona_7","Area_17","Sottoarea_139","Prodotto_1","2016-05-29",1.32165001595215
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-20",4.15944446688695
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-21",2.9312815895156
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-22",1.3534064729078
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-23",2.663282483013
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-24",3.86297656595673
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-25",3.74899619546987
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-26",4.09488731410675
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-27",3.93603851068362
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-28",2.59963646172052
"Zona_7","Area_17","Sottoarea_139","Prodotto_2","2016-05-29",1.04147777946948
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-20",1.87904330053403
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-21",0.620429355098549
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-22",0.561272905947974
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-23",2.38850786443409
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-24",2.34020987397427
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-25",2.30660762865421
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-26",2.29142870834012
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-27",2.33315897316127
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-28",0.715909355080703
"Zona_17","Area_45","Sottoarea_14","Prodotto_1","2016-05-29",0.605622986843704
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-20",1.69816917432516
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-21",0.936134993823966
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-22",0.395689610497387
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-23",1.24183270157015
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-24",1.68635552296311
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-25",1.48795997691526
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-26",1.82530835881702
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-27",1.82954363441536
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-28",0.938004276383
"Zona_17","Area_45","Sottoarea_14","Prodotto_2","2016-05-29",0.377656886477158
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-20",7.57906535658659
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-21",2.06048219808307
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-22",1.52755532974687
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-23",8.18492995644178
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-24",8.71406059017451
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-25",8.95790009805629
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-26",8.64157032135775
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-27",8.5303576094765
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-28",2.6769652386699
"Zona_12","Area_32","Sottoarea_140","Prodotto_1","2016-05-29",1.54687896762687
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-20",3.8359556021384
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-21",2.46208601047416
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-22",1.09924082727797
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-23",3.31027923115599
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-24",4.05589885475663
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-25",3.99339288415822
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-26",4.37341999586482
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-27",4.00767943045394
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-28",2.24384878229045
"Zona_12","Area_32","Sottoarea_140","Prodotto_2","2016-05-29",0.810820756274548
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-20",2.67471226420125
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-21",1.16941974040445
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-22",0.882506517276798
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-23",3.46967236035343
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-24",3.39096364496639
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-25",3.53878347129664
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-26",3.46918452619643
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-27",3.43541388099455
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-28",1.33889228181041
"Zona_27","Area_73","Sottoarea_141","Prodotto_1","2016-05-29",0.919387743364482
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-20",1.18305851470065
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-21",0.935793368032292
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-22",0.234965472474099
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-23",1.21287461846382
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-24",1.20636898162971
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-25",1.48120073652899
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-26",1.4861279331386
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-27",1.20634357237315
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-28",0.733643745661617
"Zona_27","Area_73","Sottoarea_141","Prodotto_2","2016-05-29",0.208611984241496
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-20",4.83629766141339
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-21",1.32740833998704
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-22",0.915942391099948
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-23",5.46656689654507
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-24",5.72136538847843
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-25",6.06659603109891
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-26",5.89682122401873
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-27",5.79523812388143
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-28",2.00452073412149
"Zona_27","Area_73","Sottoarea_142","Prodotto_1","2016-05-29",1.07780633837727
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-20",2.84499301648634
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-21",1.77272660003991
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-22",0.831897259964898
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-23",2.55940753213671
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-24",2.91463861899442
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-25",2.90305512485925
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-26",3.03467375277828
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-27",2.85227243155882
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-28",1.61226646765932
"Zona_27","Area_73","Sottoarea_142","Prodotto_2","2016-05-29",0.695355533422468
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-20",3.38977645354017
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-21",1.69382550168665
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-22",1.24558239473911
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-23",4.09951596830558
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-24",4.01881724675458
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-25",4.25501719682713
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-26",4.26913101284762
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-27",4.11900875540541
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-28",1.93693141353158
"Zona_27","Area_73","Sottoarea_143","Prodotto_1","2016-05-29",1.30434727833373
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-20",1.77506167282029
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-21",1.39541750213399
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-22",0.816287452132914
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-23",1.52790064653768
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-24",1.76028744830934
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-25",1.80073223213967
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-26",1.8586716175955
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-27",1.81793018691136
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-28",1.35027539422818
"Zona_27","Area_73","Sottoarea_143","Prodotto_2","2016-05-29",0.820017217127885
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-20",14.2750571912981
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-21",4.44842030237445
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-22",2.38063651797779
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-23",13.5976993904552
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-24",15.5477388492277
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-25",14.8475267764984
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-26",13.4420373211641
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-27",15.0419042824055
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-28",5.42614512542012
"Zona_25","Area_61","Sottoarea_144","Prodotto_1","2016-05-29",2.97417947707875
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-20",4.51954899990225
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-21",2.7443669639164
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-22",0.980076317874191
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-23",3.4929224145183
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-24",4.66256209831034
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-25",4.72044439459962
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-26",5.05955589313585
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-27",4.51617963541854
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-28",2.56879583402092
"Zona_25","Area_61","Sottoarea_144","Prodotto_2","2016-05-29",0.855835937746488
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-20",7.8872591853679
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-21",2.70489504786015
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-22",1.91161853943232
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-23",8.38957502957683
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-24",8.99560137837965
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-25",9.27747625185724
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-26",8.94770573134146
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-27",9.01087613740087
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-28",3.44391356042359
"Zona_27","Area_74","Sottoarea_145","Prodotto_1","2016-05-29",2.2076188833441
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-20",4.25856349569712
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-21",2.68965218545972
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-22",1.45217520384917
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-23",3.54293246163585
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-24",4.22204345251382
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-25",4.18162405524136
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-26",4.44310124985271
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-27",4.42976614967035
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-28",2.51100353330572
"Zona_27","Area_74","Sottoarea_145","Prodotto_2","2016-05-29",1.42061253182238
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-20",1.9532555130454
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-21",0.687098548670328
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-22",0.430276474364482
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-23",2.54458747786855
