"","sottoarea","data","prod","zona","area","key","latitudine","longitudine","giorno_mese","giorno_settimana","giorno_anno","mese","settimana_anno","anno","weekend","vacanza","stagione","primo_del_mese","vendite_giorn_prod","cluster3","cluster6","cluster20","vendite"
"534",27,2016-05-26,2,25,60,"25-60-27",46.653002447205,11.4508969130435,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,11,1.94963097572327
"535",27,2016-05-27,1,25,60,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,11,4.93587875366211
"536",27,2016-05-28,1,25,60,"25-60-27",46.653002447205,11.4508969130435,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,11,0.65482223033905
"537",27,2016-05-29,1,25,60,"25-60-27",46.653002447205,11.4508969130435,29,7,150,5,22,2016,1,0,2,0,0,1,5,11,0.0764119327068329
"538",27,2016-05-29,2,25,60,"25-60-27",46.653002447205,11.4508969130435,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,11,-0.302652895450592
"539",27,2016-05-27,2,25,60,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,11,1.63795804977417
"540",27,2016-05-28,2,25,60,"25-60-27",46.653002447205,11.4508969130435,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,11,0.710475444793701
"541",28,2016-05-21,1,10,24,"10-24-28",45.704546112782,10.2623443458647,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,10,0.184729397296906
"542",28,2016-05-22,1,10,24,"10-24-28",45.704546112782,10.2623443458647,22,7,143,5,21,2016,1,0,2,0,0,1,5,10,-1.10512030124664
"543",28,2016-05-23,1,10,24,"10-24-28",45.704546112782,10.2623443458647,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,10,10.0016202926636
"544",28,2016-05-20,1,10,24,"10-24-28",45.704546112782,10.2623443458647,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,10,8.68302536010742
"545",28,2016-05-25,1,10,24,"10-24-28",45.704546112782,10.2623443458647,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,10,10.2447624206543
"546",28,2016-05-26,1,10,24,"10-24-28",45.704546112782,10.2623443458647,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,10,10.1710863113403
"547",28,2016-05-27,1,10,24,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,10,9.96516704559326
"548",28,2016-05-24,1,10,24,"10-24-28",45.704546112782,10.2623443458647,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,10,9.67227649688721
"549",28,2016-05-20,2,10,24,"10-24-28",45.704546112782,10.2623443458647,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,5,10,3.47854733467102
"550",28,2016-05-21,2,10,24,"10-24-28",45.704546112782,10.2623443458647,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,5,10,1.69199621677399
"551",28,2016-05-22,2,10,24,"10-24-28",45.704546112782,10.2623443458647,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,5,10,0.568260371685028
"552",28,2016-05-23,2,10,24,"10-24-28",45.704546112782,10.2623443458647,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,5,10,3.46246314048767
"553",28,2016-05-24,2,10,24,"10-24-28",45.704546112782,10.2623443458647,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,5,10,3.25515651702881
"554",28,2016-05-25,2,10,24,"10-24-28",45.704546112782,10.2623443458647,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,5,10,3.84053730964661
"555",28,2016-05-26,2,10,24,"10-24-28",45.704546112782,10.2623443458647,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,10,4.07457971572876
"556",28,2016-05-27,2,10,24,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,10,3.82416415214539
"557",28,2016-05-28,1,10,24,"10-24-28",45.704546112782,10.2623443458647,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,10,0.965357840061188
"558",28,2016-05-29,1,10,24,"10-24-28",45.704546112782,10.2623443458647,29,7,150,5,22,2016,1,0,2,0,0,1,5,10,-0.176206588745117
"559",28,2016-05-29,2,10,24,"10-24-28",45.704546112782,10.2623443458647,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,10,0.0775348246097565
"560",28,2016-05-28,2,10,24,"10-24-28",45.704546112782,10.2623443458647,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,10,1.36026442050934
"561",29,2016-05-21,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,14,0.0707843005657196
"562",29,2016-05-22,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,22,7,143,5,21,2016,1,0,2,0,0,1,5,14,-1.4147617816925
"563",29,2016-05-20,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,14,8.54609107971191
"564",29,2016-05-25,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,14,10.2645063400269
"565",29,2016-05-26,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,14,10.1165056228638
"566",29,2016-05-23,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,14,10.4623126983643
"567",29,2016-05-24,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,14,9.73035049438477
"568",29,2016-05-29,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,29,7,150,5,22,2016,1,0,2,0,0,1,5,14,-0.423392713069916
"569",29,2016-05-21,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,5,14,1.38791680335999
"570",29,2016-05-27,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,14,9.86405181884766
"571",29,2016-05-28,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,14,0.86099910736084
"572",29,2016-05-20,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,5,14,2.82705116271973
"573",29,2016-05-25,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,5,14,3.26887941360474
"574",29,2016-05-22,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,5,14,0.0968337655067444
"575",29,2016-05-23,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,5,14,3.00450038909912
"576",29,2016-05-24,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,5,14,2.72011542320251
"577",29,2016-05-29,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,14,-0.384448766708374
"578",29,2016-05-26,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,14,3.3862624168396
"579",29,2016-05-27,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,14,3.09831929206848
"580",29,2016-05-28,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,14,1.01500153541565
"581",30,2016-05-21,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0.175560742616653
"582",30,2016-05-20,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,3.45459938049316
"583",30,2016-05-25,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,4.73385190963745
"584",30,2016-05-22,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,-0.505693435668945
"585",30,2016-05-23,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,5.37947750091553
"586",30,2016-05-24,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,4.96565818786621
"587",30,2016-05-20,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,1.57846105098724
"588",30,2016-05-21,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,1.46551990509033
"589",30,2016-05-22,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.774444222450256
"590",30,2016-05-23,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,1.78335881233215
"591",30,2016-05-24,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,1.54783189296722
"592",30,2016-05-25,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,1.43532812595367
"593",30,2016-05-26,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,1.51725018024445
"594",30,2016-05-27,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,1.24450898170471
"595",30,2016-05-28,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0.528601050376892
"596",30,2016-05-29,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,-0.109312295913696
"597",30,2016-05-28,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,0.879832625389099
"598",30,2016-05-29,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0.364427328109741
"599",30,2016-05-26,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,4.70862007141113
"600",30,2016-05-27,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,4.63443326950073
"601",31,2016-05-22,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,1.06071555614471
"602",31,2016-05-25,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,2.08372926712036
"603",31,2016-05-26,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,2.18451118469238
"604",31,2016-05-23,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,2.57436370849609
"605",31,2016-05-24,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,2.29973387718201
"606",31,2016-05-29,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0.16348922252655
"607",31,2016-05-28,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,2.31009864807129
"608",31,2016-05-27,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,1.9389386177063
"609",31,2016-05-28,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0.932906091213226
"610",31,2016-05-20,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,2.25305271148682
"611",31,2016-05-21,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,1.79900276660919
"612",31,2016-05-20,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,6.14191007614136
"613",31,2016-05-21,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,1.60444498062134
"614",31,2016-05-22,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0.0727275907993317
"615",31,2016-05-23,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,8.15000629425049
"616",31,2016-05-24,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,7.7669677734375
"617",31,2016-05-25,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,7.54918909072876
"618",31,2016-05-26,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,7.49394512176514
"619",31,2016-05-27,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,7.41901731491089
"620",31,2016-05-29,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0.88863879442215
"621",32,2016-05-20,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,-1.38352060317993
"622",32,2016-05-20,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,-0.875616312026978
"623",32,2016-05-21,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,-1.12700140476227
"624",32,2016-05-22,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,-1.32242560386658
"625",32,2016-05-23,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,0.916531085968018
"626",32,2016-05-24,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,0.703775584697723
"627",32,2016-05-25,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,0.490644603967667
"628",32,2016-05-26,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,0.40349942445755
"629",32,2016-05-27,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,0.207898408174515
"630",32,2016-05-28,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,-0.573052406311035
"631",32,2016-05-29,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,-0.625945329666138
"632",32,2016-05-21,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,0.605135858058929
"633",32,2016-05-22,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.341054975986481
"634",32,2016-05-23,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,-1.23482644557953
"635",32,2016-05-24,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,-1.42534387111664
"636",32,2016-05-25,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,-1.50645589828491
"637",32,2016-05-26,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,-1.3804874420166
"638",32,2016-05-27,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,-1.70054054260254
"639",32,2016-05-28,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,-0.36885279417038
"640",32,2016-05-29,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,-0.613014936447144
"641",33,2016-05-21,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,-0.997562646865845
"642",33,2016-05-22,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,-1.20715582370758
"643",33,2016-05-23,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,2.40040493011475
"644",33,2016-05-20,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,0.498176991939545
"645",33,2016-05-20,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,0.218355715274811
"646",33,2016-05-21,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,0.732484936714172
"647",33,2016-05-22,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.468029707670212
"648",33,2016-05-23,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,0.538286030292511
"649",33,2016-05-24,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,2.12753415107727
"650",33,2016-05-25,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,1.8506064414978
"651",33,2016-05-26,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,1.79271268844604
"652",33,2016-05-27,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,1.69531583786011
"653",33,2016-05-28,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,-0.270654201507568
"654",33,2016-05-29,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,-0.436090767383575
"655",33,2016-05-25,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,0.0972597599029541
"656",33,2016-05-26,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,0.238043218851089
"657",33,2016-05-27,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,-0.0134285092353821
"658",33,2016-05-24,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,0.24217027425766
"659",33,2016-05-29,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,-0.405132114887238
"660",33,2016-05-28,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,-0.0969353318214417
"661",34,2016-05-21,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,-0.479205250740051
"662",34,2016-05-22,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,-1.01388239860535
"663",34,2016-05-20,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,1.78903424739838
"664",34,2016-05-25,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,3.10452008247375
"665",34,2016-05-26,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,3.05114793777466
"666",34,2016-05-23,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,3.61050915718079
"667",34,2016-05-24,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,3.33312487602234
"668",34,2016-05-20,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,0.830695271492004
"669",34,2016-05-21,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,1.0689697265625
"670",34,2016-05-22,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.43853285908699
"671",34,2016-05-23,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,0.999281287193298
"672",34,2016-05-24,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,0.744135856628418
"673",34,2016-05-25,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,0.651848375797272
"674",34,2016-05-26,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,0.811528623104095
"675",34,2016-05-27,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,0.568671703338623
"676",34,2016-05-28,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0.209310561418533
"677",34,2016-05-29,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,-0.414100408554077
"678",34,2016-05-29,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,-0.210768580436707
"679",34,2016-05-27,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,2.93274521827698
"680",34,2016-05-28,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,0.194270819425583
"681",35,2016-05-21,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,6,15,1.93508911132812
"682",35,2016-05-22,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,6,15,1.28411960601807
"683",35,2016-05-25,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,6,15,2.30949902534485
"684",35,2016-05-26,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,6,15,2.47094106674194
"685",35,2016-05-23,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,6,15,2.43516325950623
"686",35,2016-05-24,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,6,15,2.1736147403717
"687",35,2016-05-29,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,6,15,0.396486282348633
"688",35,2016-05-29,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,29,7,150,5,22,2016,1,0,2,0,0,3,6,15,1.2563738822937
"689",35,2016-05-27,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,6,15,2.16690826416016
"690",35,2016-05-28,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,6,15,1.09668207168579
"691",35,2016-05-20,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,6,15,2.46807599067688
"692",35,2016-05-20,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,6,15,5.70658540725708
"693",35,2016-05-21,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,6,15,1.41431295871735
"694",35,2016-05-22,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,22,7,143,5,21,2016,1,0,2,0,0,3,6,15,0.488261610269547
"695",35,2016-05-23,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,6,15,7.24435138702393
"696",35,2016-05-24,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,6,15,6.97482204437256
"697",35,2016-05-25,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,6,15,7.06027698516846
"698",35,2016-05-26,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,6,15,6.97628545761108
"699",35,2016-05-27,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,6,15,6.81114435195923
"700",35,2016-05-28,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,6,15,2.10903930664062
