"data","prod","zona","area","sottoarea","vendite","giorno_mese","giorno_settimana","giorno_anno","mese","settimana_anno","anno","weekend","stagione","key","primo_del_mese","sp_anno","sp_mese","sp_settimana","vendite_missing","latitudine","longitudine","cluster3","cluster6","cluster20","vacanza","vendite_giorn_prod","vendite_giorn_tot"
2016-05-19,1,4,7,37,12.158766746521,19,4,140,5,20,2016,0,2,"4-7-37",0,1538,199,64,0,41.1801841214954,14.1543351028037,3,4,18,0,465,829
2016-05-10,1,4,8,38,4.12478017807007,10,2,131,5,19,2016,0,2,"4-8-38",0,387,23,8,0,41.0632075535714,14.5751689285714,3,4,18,0,792,1205
2016-05-11,1,4,8,38,4.03039646148682,11,3,132,5,19,2016,0,2,"4-8-38",0,390,26,11,0,41.0632075535714,14.5751689285714,3,4,18,0,919,1279
2016-05-12,1,4,8,38,3.89495158195496,12,4,133,5,19,2016,0,2,"4-8-38",0,393,29,14,0,41.0632075535714,14.5751689285714,3,4,18,0,877,1306
2016-05-13,1,4,8,38,4.17292785644531,13,5,134,5,20,2016,0,2,"4-8-38",0,396,32,0,0,41.0632075535714,14.5751689285714,3,4,18,0,816,1251
2016-05-14,1,4,8,38,0.758869409561157,14,6,135,5,20,2016,1,2,"4-8-38",0,399,35,3,0,41.0632075535714,14.5751689285714,3,4,18,0,53,290
2016-05-15,1,4,8,38,0.0569248795509338,15,7,136,5,20,2016,1,2,"4-8-38",0,399,35,3,0,41.0632075535714,14.5751689285714,3,4,18,0,9,70
2016-05-16,1,4,8,38,4.48485279083252,16,1,137,5,20,2016,0,2,"4-8-38",0,399,35,3,0,41.0632075535714,14.5751689285714,3,4,18,0,976,1274
2016-05-17,1,4,8,38,4.13194036483765,17,2,138,5,20,2016,0,2,"4-8-38",0,404,40,8,0,41.0632075535714,14.5751689285714,3,4,18,0,858,1226
2016-05-18,1,4,8,38,3.82426881790161,18,3,139,5,20,2016,0,2,"4-8-38",0,408,44,12,0,41.0632075535714,14.5751689285714,3,4,18,0,909,1216
2016-05-19,1,4,8,38,3.64881348609924,19,4,140,5,20,2016,0,2,"4-8-38",0,411,47,15,0,41.0632075535714,14.5751689285714,3,4,18,0,465,829
2016-05-10,1,4,8,39,6.34357976913452,10,2,131,5,19,2016,0,2,"4-8-39",0,687,41,14,0,41.0668097027027,14.8280600135135,3,4,18,0,792,1205
2016-05-11,1,4,8,39,6.24919605255127,11,3,132,5,19,2016,0,2,"4-8-39",0,694,48,21,0,41.0668097027027,14.8280600135135,3,4,18,0,919,1279
2016-05-12,1,4,8,39,6.07167482376099,12,4,133,5,19,2016,0,2,"4-8-39",0,699,53,26,0,41.0668097027027,14.8280600135135,3,4,18,0,877,1306
2016-05-13,1,4,8,39,6.33357429504395,13,5,134,5,20,2016,0,2,"4-8-39",0,706,60,0,0,41.0668097027027,14.8280600135135,3,4,18,0,816,1251
2016-05-14,1,4,8,39,1.63941657543182,14,6,135,5,20,2016,1,2,"4-8-39",0,711,65,5,0,41.0668097027027,14.8280600135135,3,4,18,0,53,290
2016-05-15,1,4,8,39,0.785897493362427,15,7,136,5,20,2016,1,2,"4-8-39",0,712,66,6,0,41.0668097027027,14.8280600135135,3,4,18,0,9,70
2016-05-16,1,4,8,39,6.53806686401367,16,1,137,5,20,2016,0,2,"4-8-39",0,712,66,6,0,41.0668097027027,14.8280600135135,3,4,18,0,976,1274
2016-05-17,1,4,8,39,6.30496549606323,17,2,138,5,20,2016,0,2,"4-8-39",0,720,74,14,0,41.0668097027027,14.8280600135135,3,4,18,0,858,1226
2016-05-18,1,4,8,39,5.98690223693848,18,3,139,5,20,2016,0,2,"4-8-39",0,727,81,21,0,41.0668097027027,14.8280600135135,3,4,18,0,909,1216
2016-05-19,1,4,8,39,5.79906511306763,19,4,140,5,20,2016,0,2,"4-8-39",0,734,88,28,0,41.0668097027027,14.8280600135135,3,4,18,0,465,829
2016-05-10,1,4,8,40,8.12394905090332,10,2,131,5,19,2016,0,2,"4-8-40",0,823,53,20,0,40.9318248473283,14.9650253206107,3,4,1,0,792,1205
2016-05-11,1,4,8,40,8.01009941101074,11,3,132,5,19,2016,0,2,"4-8-40",0,830,60,27,0,40.9318248473283,14.9650253206107,3,4,1,0,919,1279
2016-05-12,1,4,8,40,7.68793869018555,12,4,133,5,19,2016,0,2,"4-8-40",0,838,68,35,0,40.9318248473283,14.9650253206107,3,4,1,0,877,1306
2016-05-13,1,4,8,40,7.92719793319702,13,5,134,5,20,2016,0,2,"4-8-40",0,846,76,0,0,40.9318248473283,14.9650253206107,3,4,1,0,816,1251
2016-05-14,1,4,8,40,2.26082229614258,14,6,135,5,20,2016,1,2,"4-8-40",0,855,85,9,0,40.9318248473283,14.9650253206107,3,4,1,0,53,290
2016-05-15,1,4,8,40,0.979863226413727,15,7,136,5,20,2016,1,2,"4-8-40",0,856,86,10,0,40.9318248473283,14.9650253206107,3,4,1,0,9,70
2016-05-16,1,4,8,40,8.0113639831543,16,1,137,5,20,2016,0,2,"4-8-40",0,856,86,10,0,40.9318248473283,14.9650253206107,3,4,1,0,976,1274
2016-05-17,1,4,8,40,8.14897918701172,17,2,138,5,20,2016,0,2,"4-8-40",0,865,95,19,0,40.9318248473283,14.9650253206107,3,4,1,0,858,1226
2016-05-18,1,4,8,40,7.78478050231934,18,3,139,5,20,2016,0,2,"4-8-40",0,874,104,28,0,40.9318248473283,14.9650253206107,3,4,1,0,909,1216
2016-05-19,1,4,8,40,7.41473484039307,19,4,140,5,20,2016,0,2,"4-8-40",0,883,113,37,0,40.9318248473283,14.9650253206107,3,4,1,0,465,829
2016-05-10,1,20,54,41,5.62978172302246,10,2,131,5,19,2016,0,2,"20-54-41",0,540,37,14,0,37.56527895,15.0828956,3,6,17,0,792,1205
2016-05-11,1,20,54,41,5.51693868637085,11,3,132,5,19,2016,0,2,"20-54-41",0,545,42,19,0,37.56527895,15.0828956,3,6,17,0,919,1279
2016-05-12,1,20,54,41,5.35946750640869,12,4,133,5,19,2016,0,2,"20-54-41",0,550,47,24,0,37.56527895,15.0828956,3,6,17,0,877,1306
2016-05-13,1,20,54,41,5.65648603439331,13,5,134,5,20,2016,0,2,"20-54-41",0,555,52,0,0,37.56527895,15.0828956,3,6,17,0,816,1251
2016-05-14,1,20,54,41,1.78673923015594,14,6,135,5,20,2016,1,2,"20-54-41",0,562,59,7,0,37.56527895,15.0828956,3,6,17,0,53,290
2016-05-15,1,20,54,41,0.794478118419647,15,7,136,5,20,2016,1,2,"20-54-41",0,563,60,8,0,37.56527895,15.0828956,3,6,17,0,9,70
2016-05-16,1,20,54,41,5.72458791732788,16,1,137,5,20,2016,0,2,"20-54-41",0,563,60,8,0,37.56527895,15.0828956,3,6,17,0,976,1274
2016-05-17,1,20,54,41,5.63871431350708,17,2,138,5,20,2016,0,2,"20-54-41",0,570,67,15,0,37.56527895,15.0828956,3,6,17,0,858,1226
2016-05-18,1,20,54,41,5.33947801589966,18,3,139,5,20,2016,0,2,"20-54-41",0,575,72,20,0,37.56527895,15.0828956,3,6,17,0,909,1216
2016-05-19,1,20,54,41,5.15932273864746,19,4,140,5,20,2016,0,2,"20-54-41",0,582,79,27,0,37.56527895,15.0828956,3,6,17,0,465,829
2016-05-10,1,20,54,42,8.22572708129883,10,2,131,5,19,2016,0,2,"20-54-42",0,853,54,21,0,37.5801260722891,15.0178581084337,3,6,17,0,792,1205
2016-05-11,1,20,54,42,8.12862396240234,11,3,132,5,19,2016,0,2,"20-54-42",0,861,62,29,0,37.5801260722891,15.0178581084337,3,6,17,0,919,1279
2016-05-12,1,20,54,42,8.11032009124756,12,4,133,5,19,2016,0,2,"20-54-42",0,870,71,38,0,37.5801260722891,15.0178581084337,3,6,17,0,877,1306
2016-05-13,1,20,54,42,8.47296142578125,13,5,134,5,20,2016,0,2,"20-54-42",0,879,80,0,0,37.5801260722891,15.0178581084337,3,6,17,0,816,1251
2016-05-14,1,20,54,42,2.64571213722229,14,6,135,5,20,2016,1,2,"20-54-42",0,888,89,9,0,37.5801260722891,15.0178581084337,3,6,17,0,53,290
2016-05-15,1,20,54,42,1.35636174678802,15,7,136,5,20,2016,1,2,"20-54-42",0,890,91,11,0,37.5801260722891,15.0178581084337,3,6,17,0,9,70
2016-05-16,1,20,54,42,8.27321815490723,16,1,137,5,20,2016,0,2,"20-54-42",0,890,91,11,0,37.5801260722891,15.0178581084337,3,6,17,0,976,1274
2016-05-17,1,20,54,42,8.28818035125732,17,2,138,5,20,2016,0,2,"20-54-42",0,902,103,23,0,37.5801260722891,15.0178581084337,3,6,17,0,858,1226
2016-05-18,1,20,54,42,8.00468349456787,18,3,139,5,20,2016,0,2,"20-54-42",0,909,110,30,0,37.5801260722891,15.0178581084337,3,6,17,0,909,1216
2016-05-19,1,20,54,42,7.87166166305542,19,4,140,5,20,2016,0,2,"20-54-42",0,918,119,39,0,37.5801260722891,15.0178581084337,3,6,17,0,465,829
2016-05-10,1,12,31,43,10.5441818237305,10,2,131,5,19,2016,0,2,"12-31-43",0,1130,70,25,0,45.5933012424242,9.03814548484848,1,2,20,0,792,1205
2016-05-11,1,12,31,43,10.4307432174683,11,3,132,5,19,2016,0,2,"12-31-43",0,1141,81,36,0,45.5933012424242,9.03814548484848,1,2,20,0,919,1279
2016-05-12,1,12,31,43,10.5283212661743,12,4,133,5,19,2016,0,2,"12-31-43",0,1154,94,49,0,45.5933012424242,9.03814548484848,1,2,20,0,877,1306
2016-05-13,1,12,31,43,10.4977874755859,13,5,134,5,20,2016,0,2,"12-31-43",0,1165,105,0,0,45.5933012424242,9.03814548484848,1,2,20,0,816,1251
2016-05-14,1,12,31,43,2.7042293548584,14,6,135,5,20,2016,1,2,"12-31-43",0,1173,113,8,0,45.5933012424242,9.03814548484848,1,2,20,0,53,290
2016-05-15,1,12,31,43,0.948187708854675,15,7,136,5,20,2016,1,2,"12-31-43",0,1173,113,8,0,45.5933012424242,9.03814548484848,1,2,20,0,9,70
2016-05-16,1,12,31,43,10.5768480300903,16,1,137,5,20,2016,0,2,"12-31-43",0,1173,113,8,0,45.5933012424242,9.03814548484848,1,2,20,0,976,1274
2016-05-17,1,12,31,43,10.6835889816284,17,2,138,5,20,2016,0,2,"12-31-43",0,1184,124,19,0,45.5933012424242,9.03814548484848,1,2,20,0,858,1226
2016-05-18,1,12,31,43,10.5583095550537,18,3,139,5,20,2016,0,2,"12-31-43",0,1194,134,29,0,45.5933012424242,9.03814548484848,1,2,20,0,909,1216
2016-05-19,1,12,31,43,10.1942148208618,19,4,140,5,20,2016,0,2,"12-31-43",0,1206,146,41,0,45.5933012424242,9.03814548484848,1,2,20,0,465,829
2016-05-10,1,12,31,44,5.96084213256836,10,2,131,5,19,2016,0,2,"12-31-44",0,560,39,12,0,45.5520419565217,8.93811095652174,1,2,20,0,792,1205
2016-05-11,1,12,31,44,5.84740495681763,11,3,132,5,19,2016,0,2,"12-31-44",0,565,44,17,0,45.5520419565217,8.93811095652174,1,2,20,0,919,1279
2016-05-12,1,12,31,44,5.944983959198,12,4,133,5,19,2016,0,2,"12-31-44",0,571,50,23,0,45.5520419565217,8.93811095652174,1,2,20,0,877,1306
2016-05-13,1,12,31,44,5.91952610015869,13,5,134,5,20,2016,0,2,"12-31-44",0,577,56,0,0,45.5520419565217,8.93811095652174,1,2,20,0,816,1251
2016-05-14,1,12,31,44,0.882147669792175,14,6,135,5,20,2016,1,2,"12-31-44",0,582,61,5,0,45.5520419565217,8.93811095652174,1,2,20,0,53,290
2016-05-15,1,12,31,44,-0.00954097509384155,15,7,136,5,20,2016,1,2,"12-31-44",0,582,61,5,0,45.5520419565217,8.93811095652174,1,2,20,0,9,70
2016-05-16,1,12,31,44,6.32718181610107,16,1,137,5,20,2016,0,2,"12-31-44",0,582,61,5,0,45.5520419565217,8.93811095652174,1,2,20,0,976,1274
2016-05-17,1,12,31,44,6.10025024414062,17,2,138,5,20,2016,0,2,"12-31-44",0,588,67,11,0,45.5520419565217,8.93811095652174,1,2,20,0,858,1226
2016-05-18,1,12,31,44,5.91349077224731,18,3,139,5,20,2016,0,2,"12-31-44",0,593,72,16,0,45.5520419565217,8.93811095652174,1,2,20,0,909,1216
2016-05-19,1,12,31,44,5.65583896636963,19,4,140,5,20,2016,0,2,"12-31-44",0,599,78,22,0,45.5520419565217,8.93811095652174,1,2,20,0,465,829
2016-05-10,1,11,29,45,5.65557479858398,10,2,131,5,19,2016,0,2,"11-29-45",0,624,36,12,0,46.0522799180328,9.49078510655738,1,2,10,0,792,1205
2016-05-11,1,11,29,45,5.52720737457275,11,3,132,5,19,2016,0,2,"11-29-45",0,629,41,17,0,46.0522799180328,9.49078510655738,1,2,10,0,919,1279
2016-05-12,1,11,29,45,5.60176134109497,12,4,133,5,19,2016,0,2,"11-29-45",0,634,46,22,0,46.0522799180328,9.49078510655738,1,2,10,0,877,1306
2016-05-13,1,11,29,45,5.58765316009521,13,5,134,5,20,2016,0,2,"11-29-45",0,638,50,0,0,46.0522799180328,9.49078510655738,1,2,10,0,816,1251
2016-05-14,1,11,29,45,1.06649470329285,14,6,135,5,20,2016,1,2,"11-29-45",0,643,55,5,0,46.0522799180328,9.49078510655738,1,2,10,0,53,290
2016-05-15,1,11,29,45,0.0439487993717194,15,7,136,5,20,2016,1,2,"11-29-45",0,643,55,5,0,46.0522799180328,9.49078510655738,1,2,10,0,9,70
2016-05-16,1,11,29,45,5.69486236572266,16,1,137,5,20,2016,0,2,"11-29-45",0,643,55,5,0,46.0522799180328,9.49078510655738,1,2,10,0,976,1274
2016-05-17,1,11,29,45,5.84403467178345,17,2,138,5,20,2016,0,2,"11-29-45",0,648,60,10,0,46.0522799180328,9.49078510655738,1,2,10,0,858,1226
2016-05-18,1,11,29,45,5.66985702514648,18,3,139,5,20,2016,0,2,"11-29-45",0,654,66,16,0,46.0522799180328,9.49078510655738,1,2,10,0,909,1216
2016-05-19,1,11,29,45,5.34688711166382,19,4,140,5,20,2016,0,2,"11-29-45",0,660,72,22,0,46.0522799180328,9.49078510655738,1,2,10,0,465,829
2016-05-10,1,11,29,46,7.51160287857056,10,2,131,5,19,2016,0,2,"11-29-46",0,762,53,22,0,45.7619757301587,9.15392512698412,1,2,10,0,792,1205
2016-05-11,1,11,29,46,7.39816570281982,11,3,132,5,19,2016,0,2,"11-29-46",0,771,62,31,0,45.7619757301587,9.15392512698412,1,2,10,0,919,1279
2016-05-12,1,11,29,46,7.48452186584473,12,4,133,5,19,2016,0,2,"11-29-46",0,777,68,37,0,45.7619757301587,9.15392512698412,1,2,10,0,877,1306
2016-05-13,1,11,29,46,7.44947290420532,13,5,134,5,20,2016,0,2,"11-29-46",0,786,77,0,0,45.7619757301587,9.15392512698412,1,2,10,0,816,1251
2016-05-14,1,11,29,46,2.04854393005371,14,6,135,5,20,2016,1,2,"11-29-46",0,794,85,8,0,45.7619757301587,9.15392512698412,1,2,10,0,53,290
2016-05-15,1,11,29,46,0.706957340240479,15,7,136,5,20,2016,1,2,"11-29-46",0,794,85,8,0,45.7619757301587,9.15392512698412,1,2,10,0,9,70
2016-05-16,1,11,29,46,7.60607576370239,16,1,137,5,20,2016,0,2,"11-29-46",0,794,85,8,0,45.7619757301587,9.15392512698412,1,2,10,0,976,1274
2016-05-17,1,11,29,46,7.64176750183105,17,2,138,5,20,2016,0,2,"11-29-46",0,802,93,16,0,45.7619757301587,9.15392512698412,1,2,10,0,858,1226
2016-05-18,1,11,29,46,7.48252010345459,18,3,139,5,20,2016,0,2,"11-29-46",0,810,101,24,0,45.7619757301587,9.15392512698412,1,2,10,0,909,1216
2016-05-19,1,11,29,46,7.17135238647461,19,4,140,5,20,2016,0,2,"11-29-46",0,819,110,33,0,45.7619757301587,9.15392512698412,1,2,10,0,465,829
2016-05-10,1,16,43,47,4.33395433425903,10,2,131,5,19,2016,0,2,"16-43-47",0,409,26,8,0,44.5593586284153,7.8239779726776,1,2,7,0,792,1205
2016-05-11,1,16,43,47,4.23763561248779,11,3,132,5,19,2016,0,2,"16-43-47",0,413,30,12,0,44.5593586284153,7.8239779726776,1,2,7,0,919,1279
2016-05-12,1,16,43,47,4.29579973220825,12,4,133,5,19,2016,0,2,"16-43-47",0,417,34,16,0,44.5593586284153,7.8239779726776,1,2,7,0,877,1306
2016-05-13,1,16,43,47,4.2721848487854,13,5,134,5,20,2016,0,2,"16-43-47",0,421,38,0,0,44.5593586284153,7.8239779726776,1,2,7,0,816,1251
2016-05-14,1,16,43,47,0.884895324707031,14,6,135,5,20,2016,1,2,"16-43-47",0,424,41,3,0,44.5593586284153,7.8239779726776,1,2,7,0,53,290
2016-05-15,1,16,43,47,0.00667589902877808,15,7,136,5,20,2016,1,2,"16-43-47",0,424,41,3,0,44.5593586284153,7.8239779726776,1,2,7,0,9,70
2016-05-16,1,16,43,47,4.57495641708374,16,1,137,5,20,2016,0,2,"16-43-47",0,424,41,3,0,44.5593586284153,7.8239779726776,1,2,7,0,976,1274
2016-05-17,1,16,43,47,4.47457313537598,17,2,138,5,20,2016,0,2,"16-43-47",0,430,47,9,0,44.5593586284153,7.8239779726776,1,2,7,0,858,1226
2016-05-18,1,16,43,47,4.29383707046509,18,3,139,5,20,2016,0,2,"16-43-47",0,436,53,15,0,44.5593586284153,7.8239779726776,1,2,7,0,909,1216
2016-05-19,1,16,43,47,4.01864910125732,19,4,140,5,20,2016,0,2,"16-43-47",0,441,58,20,0,44.5593586284153,7.8239779726776,1,2,7,0,465,829
2016-05-10,1,16,43,48,2.06325721740723,10,2,131,5,19,2016,0,2,"16-43-48",0,182,9,4,0,44.3943673559322,7.44498547457627,1,2,7,0,792,1205
2016-05-11,1,16,43,48,1.97489821910858,11,3,132,5,19,2016,0,2,"16-43-48",0,185,12,7,0,44.3943673559322,7.44498547457627,1,2,7,0,919,1279
2016-05-12,1,16,43,48,2.03596496582031,12,4,133,5,19,2016,0,2,"16-43-48",0,188,15,10,0,44.3943673559322,7.44498547457627,1,2,7,0,877,1306
2016-05-13,1,16,43,48,2.01993918418884,13,5,134,5,20,2016,0,2,"16-43-48",0,191,18,0,0,44.3943673559322,7.44498547457627,1,2,7,0,816,1251
2016-05-14,1,16,43,48,0.114670962095261,14,6,135,5,20,2016,1,2,"16-43-48",0,194,21,3,0,44.3943673559322,7.44498547457627,1,2,7,0,53,290
2016-05-15,1,16,43,48,-0.321379721164703,15,7,136,5,20,2016,1,2,"16-43-48",0,194,21,3,0,44.3943673559322,7.44498547457627,1,2,7,0,9,70
2016-05-16,1,16,43,48,2.38459730148315,16,1,137,5,20,2016,0,2,"16-43-48",0,194,21,3,0,44.3943673559322,7.44498547457627,1,2,7,0,976,1274
2016-05-17,1,16,43,48,2.18755722045898,17,2,138,5,20,2016,0,2,"16-43-48",0,196,23,5,0,44.3943673559322,7.44498547457627,1,2,7,0,858,1226
2016-05-18,1,16,43,48,2.02223443984985,18,3,139,5,20,2016,0,2,"16-43-48",0,198,25,7,0,44.3943673559322,7.44498547457627,1,2,7,0,909,1216
2016-05-19,1,16,43,48,1.74473428726196,19,4,140,5,20,2016,0,2,"16-43-48",0,200,27,9,0,44.3943673559322,7.44498547457627,1,2,7,0,465,829
2016-05-10,1,16,43,49,2.93733167648315,10,2,131,5,19,2016,0,2,"16-43-49",0,269,14,4,0,44.8974384018692,8.19925621495328,1,2,7,0,792,1205
2016-05-11,1,16,43,49,2.84633255004883,11,3,132,5,19,2016,0,2,"16-43-49",0,270,15,5,0,44.8974384018692,8.19925621495328,1,2,7,0,919,1279
2016-05-12,1,16,43,49,2.90449666976929,12,4,133,5,19,2016,0,2,"16-43-49",0,273,18,8,0,44.8974384018692,8.19925621495328,1,2,7,0,877,1306
2016-05-13,1,16,43,49,2.89194130897522,13,5,134,5,20,2016,0,2,"16-43-49",0,275,20,0,0,44.8974384018692,8.19925621495328,1,2,7,0,816,1251
2016-05-14,1,16,43,49,0.476830512285233,14,6,135,5,20,2016,1,2,"16-43-49",0,277,22,2,0,44.8974384018692,8.19925621495328,1,2,7,0,53,290
2016-05-15,1,16,43,49,-0.217140138149261,15,7,136,5,20,2016,1,2,"16-43-49",0,277,22,2,0,44.8974384018692,8.19925621495328,1,2,7,0,9,70
2016-05-16,1,16,43,49,3.18365216255188,16,1,137,5,20,2016,0,2,"16-43-49",0,277,22,2,0,44.8974384018692,8.19925621495328,1,2,7,0,976,1274
2016-05-17,1,16,43,49,3.07992768287659,17,2,138,5,20,2016,0,2,"16-43-49",0,280,25,5,0,44.8974384018692,8.19925621495328,1,2,7,0,858,1226
2016-05-18,1,16,43,49,2.89919185638428,18,3,139,5,20,2016,0,2,"16-43-49",0,283,28,8,0,44.8974384018692,8.19925621495328,1,2,7,0,909,1216
2016-05-19,1,16,43,49,2.62400364875793,19,4,140,5,20,2016,0,2,"16-43-49",0,285,30,10,0,44.8974384018692,8.19925621495328,1,2,7,0,465,829
2016-05-10,1,6,13,50,9.29003429412842,10,2,131,5,19,2016,0,2,"6-13-50",0,1030,65,26,0,44.594975770115,11.9191366149425,1,5,16,0,792,1205
2016-05-11,1,6,13,50,9.19297409057617,11,3,132,5,19,2016,0,2,"6-13-50",0,1037,72,33,0,44.594975770115,11.9191366149425,1,5,16,0,919,1279
2016-05-12,1,6,13,50,9.26996612548828,12,4,133,5,19,2016,0,2,"6-13-50",0,1048,83,44,0,44.594975770115,11.9191366149425,1,5,16,0,877,1306
2016-05-13,1,6,13,50,9.16855049133301,13,5,134,5,20,2016,0,2,"6-13-50",0,1058,93,0,0,44.594975770115,11.9191366149425,1,5,16,0,816,1251
2016-05-14,1,6,13,50,2.56135392189026,14,6,135,5,20,2016,1,2,"6-13-50",0,1067,102,9,0,44.594975770115,11.9191366149425,1,5,16,0,53,290
2016-05-15,1,6,13,50,1.19133877754211,15,7,136,5,20,2016,1,2,"6-13-50",0,1068,103,10,0,44.594975770115,11.9191366149425,1,5,16,0,9,70
2016-05-16,1,6,13,50,9.25937938690186,16,1,137,5,20,2016,0,2,"6-13-50",0,1068,103,10,0,44.594975770115,11.9191366149425,1,5,16,0,976,1274
2016-05-17,1,6,13,50,9.47042179107666,17,2,138,5,20,2016,0,2,"6-13-50",0,1080,115,22,0,44.594975770115,11.9191366149425,1,5,16,0,858,1226
2016-05-18,1,6,13,50,9.29635715484619,18,3,139,5,20,2016,0,2,"6-13-50",0,1090,125,32,0,44.594975770115,11.9191366149425,1,5,16,0,909,1216
2016-05-19,1,6,13,50,8.98115158081055,19,4,140,5,20,2016,0,2,"6-13-50",0,1100,135,42,0,44.594975770115,11.9191366149425,1,5,16,0,465,829
2016-05-10,1,17,46,52,6.30739450454712,10,2,131,5,19,2016,0,2,"17-46-52",0,690,44,15,0,41.5518585945946,15.5099515945946,3,4,1,0,792,1205
2016-05-11,1,17,46,52,6.21301078796387,11,3,132,5,19,2016,0,2,"17-46-52",0,696,50,21,0,41.5518585945946,15.5099515945946,3,4,1,0,919,1279
2016-05-12,1,17,46,52,6.1050591468811,12,4,133,5,19,2016,0,2,"17-46-52",0,701,55,26,0,41.5518585945946,15.5099515945946,3,4,1,0,877,1306
2016-05-13,1,17,46,52,6.31349563598633,13,5,134,5,20,2016,0,2,"17-46-52",0,707,61,0,0,41.5518585945946,15.5099515945946,3,4,1,0,816,1251
2016-05-14,1,17,46,52,1.52383399009705,14,6,135,5,20,2016,1,2,"17-46-52",0,715,69,8,0,41.5518585945946,15.5099515945946,3,4,1,0,53,290
2016-05-15,1,17,46,52,0.643871188163757,15,7,136,5,20,2016,1,2,"17-46-52",0,716,70,9,0,41.5518585945946,15.5099515945946,3,4,1,0,9,70
2016-05-16,1,17,46,52,6.24202394485474,16,1,137,5,20,2016,0,2,"17-46-52",0,716,70,9,0,41.5518585945946,15.5099515945946,3,4,1,0,976,1274
2016-05-17,1,17,46,52,6.3025050163269,17,2,138,5,20,2016,0,2,"17-46-52",0,724,78,17,0,41.5518585945946,15.5099515945946,3,4,1,0,858,1226
2016-05-18,1,17,46,52,5.98140859603882,18,3,139,5,20,2016,0,2,"17-46-52",0,729,83,22,0,41.5518585945946,15.5099515945946,3,4,1,0,909,1216
2016-05-19,1,17,46,52,5.81804323196411,19,4,140,5,20,2016,0,2,"17-46-52",0,736,90,29,0,41.5518585945946,15.5099515945946,3,4,1,0,465,829
2016-05-10,1,17,46,53,5.89465141296387,10,2,131,5,19,2016,0,2,"17-46-53",0,602,39,13,0,41.2063530769231,16.3945994230769,3,1,3,0,792,1205
2016-05-11,1,17,46,53,5.79754972457886,11,3,132,5,19,2016,0,2,"17-46-53",0,608,45,19,0,41.2063530769231,16.3945994230769,3,1,3,0,919,1279
2016-05-12,1,17,46,53,5.71218490600586,12,4,133,5,19,2016,0,2,"17-46-53",0,615,52,26,0,41.2063530769231,16.3945994230769,3,1,3,0,877,1306
2016-05-13,1,17,46,53,5.89253282546997,13,5,134,5,20,2016,0,2,"17-46-53",0,623,60,0,0,41.2063530769231,16.3945994230769,3,1,3,0,816,1251
2016-05-14,1,17,46,53,1.26087474822998,14,6,135,5,20,2016,1,2,"17-46-53",0,630,67,7,0,41.2063530769231,16.3945994230769,3,1,3,0,53,290
2016-05-15,1,17,46,53,0.436502367258072,15,7,136,5,20,2016,1,2,"17-46-53",0,630,67,7,0,41.2063530769231,16.3945994230769,3,1,3,0,9,70
2016-05-16,1,17,46,53,5.86851358413696,16,1,137,5,20,2016,0,2,"17-46-53",0,630,67,7,0,41.2063530769231,16.3945994230769,3,1,3,0,976,1274
2016-05-17,1,17,46,53,5.92640781402588,17,2,138,5,20,2016,0,2,"17-46-53",0,635,72,12,0,41.2063530769231,16.3945994230769,3,1,3,0,858,1226
2016-05-18,1,17,46,53,5.60259389877319,18,3,139,5,20,2016,0,2,"17-46-53",0,641,78,18,0,41.2063530769231,16.3945994230769,3,1,3,0,909,1216
2016-05-19,1,17,46,53,5.45268869400024,19,4,140,5,20,2016,0,2,"17-46-53",0,648,85,25,0,41.2063530769231,16.3945994230769,3,1,3,0,465,829
2016-05-10,1,8,19,54,4.90336227416992,10,2,131,5,19,2016,0,2,"8-19-54",0,479,26,11,0,42.0326712380952,12.4445014761905,2,3,2,0,792,1205
2016-05-11,1,8,19,54,4.82696533203125,11,3,132,5,19,2016,0,2,"8-19-54",0,484,31,16,0,42.0326712380952,12.4445014761905,2,3,2,0,919,1279
2016-05-12,1,8,19,54,4.67397022247314,12,4,133,5,19,2016,0,2,"8-19-54",0,490,37,22,0,42.0326712380952,12.4445014761905,2,3,2,0,877,1306
2016-05-13,1,8,19,54,4.75456190109253,13,5,134,5,20,2016,0,2,"8-19-54",0,493,40,0,0,42.0326712380952,12.4445014761905,2,3,2,0,816,1251
2016-05-14,1,8,19,54,1.18768882751465,14,6,135,5,20,2016,1,2,"8-19-54",0,497,44,4,0,42.0326712380952,12.4445014761905,2,3,2,0,53,290
2016-05-15,1,8,19,54,0.0750587582588196,15,7,136,5,20,2016,1,2,"8-19-54",0,497,44,4,0,42.0326712380952,12.4445014761905,2,3,2,0,9,70
2016-05-16,1,8,19,54,4.95154476165771,16,1,137,5,20,2016,0,2,"8-19-54",0,497,44,4,0,42.0326712380952,12.4445014761905,2,3,2,0,976,1274
2016-05-17,1,8,19,54,4.92732954025269,17,2,138,5,20,2016,0,2,"8-19-54",0,501,48,8,0,42.0326712380952,12.4445014761905,2,3,2,0,858,1226
2016-05-18,1,8,19,54,4.68972682952881,18,3,139,5,20,2016,0,2,"8-19-54",0,506,53,13,0,42.0326712380952,12.4445014761905,2,3,2,0,909,1216
2016-05-19,1,8,19,54,4.41433143615723,19,4,140,5,20,2016,0,2,"8-19-54",0,510,57,17,0,42.0326712380952,12.4445014761905,2,3,2,0,465,829
