"sottoarea","data","prod","zona","area","key","latitudine","longitudine","giorno_mese","giorno_settimana","giorno_anno","mese","settimana_anno","anno","weekend","vacanza","stagione","primo_del_mese","vendite_giorn_prod","cluster3","cluster6","cluster20","vendite"
27,2016-05-26,2,25,60,"25-60-27",46.653002447205,11.4508969130435,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,11,2.15006589889526
27,2016-05-27,1,25,60,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,11,4.9155125617981
27,2016-05-28,1,25,60,"25-60-27",46.653002447205,11.4508969130435,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,11,1.10989427566528
27,2016-05-29,1,25,60,"25-60-27",46.653002447205,11.4508969130435,29,7,150,5,22,2016,1,0,2,0,0,1,5,11,0.163536339998245
27,2016-05-29,2,25,60,"25-60-27",46.653002447205,11.4508969130435,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,11,0
27,2016-05-27,2,25,60,"25-60-27",46.653002447205,11.4508969130435,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,11,1.93009614944458
27,2016-05-28,2,25,60,"25-60-27",46.653002447205,11.4508969130435,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,11,0.82881760597229
28,2016-05-21,1,10,24,"10-24-28",45.704546112782,10.2623443458647,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,10,0.107433050870895
28,2016-05-22,1,10,24,"10-24-28",45.704546112782,10.2623443458647,22,7,143,5,21,2016,1,0,2,0,0,1,5,10,0
28,2016-05-23,1,10,24,"10-24-28",45.704546112782,10.2623443458647,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,10,10.4967193603516
28,2016-05-20,1,10,24,"10-24-28",45.704546112782,10.2623443458647,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,10,8.651047706604
28,2016-05-25,1,10,24,"10-24-28",45.704546112782,10.2623443458647,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,10,10.6609029769897
28,2016-05-26,1,10,24,"10-24-28",45.704546112782,10.2623443458647,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,10,10.483811378479
28,2016-05-27,1,10,24,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,10,10.367772102356
28,2016-05-24,1,10,24,"10-24-28",45.704546112782,10.2623443458647,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,10,10.3632459640503
28,2016-05-20,2,10,24,"10-24-28",45.704546112782,10.2623443458647,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,5,10,3.77908968925476
28,2016-05-21,2,10,24,"10-24-28",45.704546112782,10.2623443458647,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,5,10,1.74308001995087
28,2016-05-22,2,10,24,"10-24-28",45.704546112782,10.2623443458647,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,5,10,0.355216801166534
28,2016-05-23,2,10,24,"10-24-28",45.704546112782,10.2623443458647,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,5,10,4.38210391998291
28,2016-05-24,2,10,24,"10-24-28",45.704546112782,10.2623443458647,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,5,10,3.93344807624817
28,2016-05-25,2,10,24,"10-24-28",45.704546112782,10.2623443458647,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,5,10,4.27261447906494
28,2016-05-26,2,10,24,"10-24-28",45.704546112782,10.2623443458647,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,10,4.28933238983154
28,2016-05-27,2,10,24,"10-24-28",45.704546112782,10.2623443458647,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,10,4.27640056610107
28,2016-05-28,1,10,24,"10-24-28",45.704546112782,10.2623443458647,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,10,1.56969821453094
28,2016-05-29,1,10,24,"10-24-28",45.704546112782,10.2623443458647,29,7,150,5,22,2016,1,0,2,0,0,1,5,10,0
28,2016-05-29,2,10,24,"10-24-28",45.704546112782,10.2623443458647,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,10,0.03545281291008
28,2016-05-28,2,10,24,"10-24-28",45.704546112782,10.2623443458647,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,10,1.54128742218018
29,2016-05-21,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,21,6,142,5,21,2016,1,0,2,0,259.145863947976,1,5,14,0.114032208919525
29,2016-05-22,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,22,7,143,5,21,2016,1,0,2,0,0,1,5,14,0
29,2016-05-20,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,20,5,141,5,21,2016,0,0,2,0,751.907787779668,1,5,14,8.1563606262207
29,2016-05-25,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,25,3,146,5,21,2016,0,0,2,0,758.006136974609,1,5,14,10.2882022857666
29,2016-05-26,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,26,4,147,5,21,2016,0,0,2,0,951.407652841837,1,5,14,10.0886383056641
29,2016-05-23,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,23,1,144,5,21,2016,0,0,2,0,780.155965499916,1,5,14,10.5109262466431
29,2016-05-24,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,24,2,145,5,21,2016,0,0,2,0,468.628404146751,1,5,14,10.0161514282227
29,2016-05-29,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,29,7,150,5,22,2016,1,0,2,0,0,1,5,14,0.260571092367172
29,2016-05-21,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,21,6,142,5,21,2016,1,0,2,0,233.605954878847,1,5,14,1.6515166759491
29,2016-05-27,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,27,5,148,5,22,2016,0,0,2,0,767.248723866546,1,5,14,9.95464992523193
29,2016-05-28,1,10,25,"10-25-29",45.2342106107383,10.5750797718121,28,6,149,5,22,2016,1,0,2,0,176.044081092898,1,5,14,1.6578620672226
29,2016-05-20,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,20,5,141,5,21,2016,0,0,2,0,417.836075248483,1,5,14,3.58063888549805
29,2016-05-25,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,25,3,146,5,21,2016,0,0,2,0,336.547069185266,1,5,14,4.17536354064941
29,2016-05-22,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,1,5,14,0.466120034456253
29,2016-05-23,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,23,1,144,5,21,2016,0,0,2,0,221.84072340059,1,5,14,4.00883960723877
29,2016-05-24,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,24,2,145,5,21,2016,0,0,2,0,347.806826773757,1,5,14,3.8701376914978
29,2016-05-29,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,1,5,14,0.147670686244965
29,2016-05-26,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,26,4,147,5,21,2016,0,0,2,0,454.107695216981,1,5,14,4.0683708190918
29,2016-05-27,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,27,5,148,5,22,2016,0,0,2,0,389.198726658105,1,5,14,4.03853511810303
29,2016-05-28,2,10,25,"10-25-29",45.2342106107383,10.5750797718121,28,6,149,5,22,2016,1,0,2,0,189.253821575583,1,5,14,1.43891370296478
30,2016-05-21,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0
30,2016-05-20,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,3.29288220405579
30,2016-05-25,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,4.97597551345825
30,2016-05-22,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0
30,2016-05-23,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,5.41063117980957
30,2016-05-24,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,4.90414094924927
30,2016-05-20,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,1.72067940235138
30,2016-05-21,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,1.44948244094849
30,2016-05-22,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.733735680580139
30,2016-05-23,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,1.89805233478546
30,2016-05-24,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,1.60930049419403
30,2016-05-25,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,1.69435477256775
30,2016-05-26,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,1.56501376628876
30,2016-05-27,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,1.37143111228943
30,2016-05-28,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0.593579411506653
30,2016-05-29,2,3,5,"3-5-30",39.2751569553572,16.3865255267857,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0
30,2016-05-28,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,1.1482081413269
30,2016-05-29,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0.334532260894775
30,2016-05-26,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,4.81515121459961
30,2016-05-27,1,3,5,"3-5-30",39.2751569553572,16.3865255267857,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,4.66556119918823
31,2016-05-22,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.981015682220459
31,2016-05-25,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,2.37527775764465
31,2016-05-26,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,2.2416090965271
31,2016-05-23,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,2.58540272712708
31,2016-05-24,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,2.41570520401001
31,2016-05-29,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0.00103366374969482
31,2016-05-28,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,2.25719118118286
31,2016-05-27,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,2.04881620407104
31,2016-05-28,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0.86729484796524
31,2016-05-20,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,2.39806699752808
31,2016-05-21,2,3,5,"3-5-31",39.5381663976608,16.3663891637427,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,1.72319805622101
31,2016-05-20,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,5.6420578956604
31,2016-05-21,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0.852315306663513
31,2016-05-22,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0.0362361073493958
31,2016-05-23,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,7.44990587234497
31,2016-05-24,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,7.41199064254761
31,2016-05-25,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,7.4409556388855
31,2016-05-26,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,7.275803565979
31,2016-05-27,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,7.10959959030151
31,2016-05-29,1,3,5,"3-5-31",39.5381663976608,16.3663891637427,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,1.30275905132294
32,2016-05-20,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,0
32,2016-05-20,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,0
32,2016-05-21,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0
32,2016-05-22,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0
32,2016-05-23,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,0.982645511627197
32,2016-05-24,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,0.402331054210663
32,2016-05-25,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,0.434676140546799
32,2016-05-26,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,0.215390473604202
32,2016-05-27,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,0.147163927555084
32,2016-05-28,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,0
32,2016-05-29,1,3,5,"3-5-32",38.8436698571429,16.3074073571429,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0
32,2016-05-21,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,0
32,2016-05-22,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0
32,2016-05-23,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,0
32,2016-05-24,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,0
32,2016-05-25,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,0
32,2016-05-26,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,0
32,2016-05-27,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,0
32,2016-05-28,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0
32,2016-05-29,2,3,5,"3-5-32",38.8436698571429,16.3074073571429,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0
33,2016-05-21,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0
33,2016-05-22,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0
33,2016-05-23,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,2.62943935394287
33,2016-05-20,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,0.303694248199463
33,2016-05-20,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,0.456715017557144
33,2016-05-21,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,0.631032049655914
33,2016-05-22,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.260850310325623
33,2016-05-23,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,0.750407040119171
33,2016-05-24,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,2.22340106964111
33,2016-05-25,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,2.10848164558411
33,2016-05-26,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,1.90976023674011
33,2016-05-27,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,1.80857563018799
33,2016-05-28,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,0.083154708147049
33,2016-05-29,1,3,6,"3-6-33",38.9520133939394,16.6400211515151,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0
33,2016-05-25,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,0.461020678281784
33,2016-05-26,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,0.323397397994995
33,2016-05-27,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,0.129814475774765
33,2016-05-24,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,0.569057762622833
33,2016-05-29,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0
33,2016-05-28,2,3,6,"3-6-33",38.9520133939394,16.6400211515151,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0
34,2016-05-21,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,1,15,0
34,2016-05-22,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,22,7,143,5,21,2016,1,0,2,0,0,3,1,15,0
34,2016-05-20,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,1,15,1.54724979400635
34,2016-05-25,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,1,15,3.35229182243347
34,2016-05-26,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,1,15,3.12884640693665
34,2016-05-23,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,1,15,3.51257300376892
34,2016-05-24,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,1,15,3.30794668197632
34,2016-05-20,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,1,15,0.915952205657959
34,2016-05-21,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,1,15,0.831905961036682
34,2016-05-22,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,1,15,0.341318726539612
34,2016-05-23,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,1,15,1.08079659938812
34,2016-05-24,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,1,15,0.852572798728943
34,2016-05-25,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,1,15,0.903799891471863
34,2016-05-26,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,1,15,0.769277572631836
34,2016-05-27,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,1,15,0.57586544752121
34,2016-05-28,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,1,15,0
34,2016-05-29,2,3,6,"3-6-34",38.6637970853659,16.2717109390244,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,1,15,0
34,2016-05-29,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,29,7,150,5,22,2016,1,0,2,0,0,3,1,15,0
34,2016-05-27,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,1,15,3.02783250808716
34,2016-05-28,1,3,6,"3-6-34",38.6637970853659,16.2717109390244,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,1,15,0.561658322811127
35,2016-05-21,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,21,6,142,5,21,2016,1,0,2,0,233.605954878847,3,6,15,1.74774467945099
35,2016-05-22,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,22,7,143,5,21,2016,1,0,2,0,57.6408683200873,3,6,15,1.21043467521667
35,2016-05-25,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,25,3,146,5,21,2016,0,0,2,0,336.547069185266,3,6,15,2.55929350852966
35,2016-05-26,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,26,4,147,5,21,2016,0,0,2,0,454.107695216981,3,6,15,2.40297698974609
35,2016-05-23,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,23,1,144,5,21,2016,0,0,2,0,221.84072340059,3,6,15,2.43831539154053
35,2016-05-24,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,24,2,145,5,21,2016,0,0,2,0,347.806826773757,3,6,15,2.36054944992065
35,2016-05-29,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,29,7,150,5,22,2016,1,0,2,0,33.2544108599599,3,6,15,0.167892575263977
35,2016-05-29,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,29,7,150,5,22,2016,1,0,2,0,0,3,6,15,1.31390511989594
35,2016-05-27,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,0,2,0,389.198726658105,3,6,15,2.14780569076538
35,2016-05-28,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,28,6,149,5,22,2016,1,0,2,0,189.253821575583,3,6,15,0.817449331283569
35,2016-05-20,2,3,6,"3-6-35",38.2229460145986,15.9874276277372,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,6,15,2.57144570350647
35,2016-05-20,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,6,15,5.18155193328857
35,2016-05-21,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,6,15,0.987438678741455
35,2016-05-22,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,22,7,143,5,21,2016,1,0,2,0,0,3,6,15,0.145200431346893
35,2016-05-23,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,6,15,6.88144063949585
35,2016-05-24,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,6,15,6.94192600250244
35,2016-05-25,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,6,15,7.06741571426392
35,2016-05-26,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,6,15,6.82217693328857
35,2016-05-27,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,6,15,6.65940427780151
35,2016-05-28,1,3,6,"3-6-35",38.2229460145986,15.9874276277372,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,6,15,2.18415713310242
36,2016-05-20,2,4,7,"4-7-36",40.8824748947368,14.1081251052632,20,5,141,5,21,2016,0,0,2,0,417.836075248483,3,4,18,2.7532434463501
36,2016-05-20,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,20,5,141,5,21,2016,0,0,2,0,751.907787779668,3,4,18,3.09671306610107
36,2016-05-21,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,21,6,142,5,21,2016,1,0,2,0,259.145863947976,3,4,18,0
36,2016-05-22,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,22,7,143,5,21,2016,1,0,2,0,0,3,4,18,0
36,2016-05-23,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,23,1,144,5,21,2016,0,0,2,0,780.155965499916,3,4,18,5.05363798141479
36,2016-05-24,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,24,2,145,5,21,2016,0,0,2,0,468.628404146751,3,4,18,4.75749158859253
36,2016-05-25,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,25,3,146,5,21,2016,0,0,2,0,758.006136974609,3,4,18,5.11637020111084
36,2016-05-26,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,26,4,147,5,21,2016,0,0,2,0,951.407652841837,3,4,18,4.84732627868652
36,2016-05-27,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,27,5,148,5,22,2016,0,0,2,0,767.248723866546,3,4,18,4.61902093887329
36,2016-05-28,1,4,7,"4-7-36",40.8824748947368,14.1081251052632,28,6,149,5,22,2016,1,0,2,0,176.044081092898,3,4,18,0.824414730072021
